case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,quote,holdout,strike,tau,true_price_spot,observed_price_spot,true_iv,observed_iv
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,63,False,0.8,0.4931506849315068,0.23059156444327764,0.23059156444327764,0.4014741037383773,0.4014741037383773
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,64,False,0.8200000000000001,0.4931506849315068,0.21602066051322072,0.21602066051322072,0.4014038191402017,0.4014038191402017
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,65,True,0.8400000000000001,0.4931506849315068,0.20203761691671399,0.20203761691671399,0.40133863115452545,0.40133863115452545
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,66,False,0.86,0.4931506849315068,0.18865489005615999,0.18865489005615999,0.4012782446210483,0.4012782446210483
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,67,False,0.88,0.4931506849315068,0.17588059274737472,0.17588059274737472,0.4012223872108598,0.4012223872108598
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,68,True,0.9,0.4931506849315068,0.1637186172566695,0.1637186172566695,0.40117080720299814,0.40117080720299814
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,69,False,0.92,0.4931506849315068,0.15216883382196814,0.15216883382196814,0.4011232715208613,0.4011232715208613
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,70,False,0.9400000000000001,0.4931506849315068,0.14122735015688664,0.14122735015688664,0.4010795639932099,0.4010795639932099
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,71,True,0.96,0.4931506849315068,0.1308868175681244,0.1308868175681244,0.40103948380996174,0.40103948380996174
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,72,False,0.98,0.4931506849315068,0.12113677000514378,0.12113677000514378,0.4010028441473832,0.4010028441473832
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,73,False,1.0,0.4931506849315068,0.11196398345884495,0.11196398345884495,0.4009694709411263,0.4009694709411263
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,74,True,1.02,0.4931506849315068,0.10335284449734083,0.10335284449734083,0.4009392017886087,0.4009392017886087
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,75,False,1.04,0.4931506849315068,0.09528571825425466,0.09528571825425466,0.4009118849648814,0.4009118849648814
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,76,False,1.06,0.4931506849315068,0.08774330777027672,0.08774330777027672,0.40088737853834516,0.40088737853834516
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,77,True,1.08,0.4931506849315068,0.08070499815433373,0.08070499815433373,0.40086554957452375,0.40086554957452375
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,78,False,1.1,0.4931506849315068,0.07414918051819502,0.07414918051819502,0.40084627341768725,0.40084627341768725
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,79,False,1.12,0.4931506849315068,0.06805355200657243,0.06805355200657243,0.4008294330414697,0.4008294330414697
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,80,True,1.1400000000000001,0.4931506849315068,0.062395389467614214,0.062395389467614214,0.4008149184607676,0.4008149184607676
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,81,False,1.16,0.4931506849315068,0.057151795372477235,0.057151795372477235,0.4008026261981764,0.4008026261981764
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,82,False,1.18,0.4931506849315068,0.05229991549354148,0.05229991549354148,0.4007924587990825,0.4007924587990825
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,83,True,1.2,0.4931506849315068,0.04781712859253353,0.04781712859253353,0.40078432439023587,0.40078432439023587
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,84,False,0.8,1.0,0.2599974699456807,0.2599974699456807,0.3868634666640098,0.3868634666640098
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,85,False,0.8200000000000001,1.0,0.24722765344330888,0.24722765344330888,0.3867871900646882,0.3867871900646882
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,86,True,0.8400000000000001,1.0,0.23493472723455727,0.23493472723455727,0.386714251924533,0.386714251924533
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,87,False,0.86,1.0,0.22311607719291723,0.22311607719291723,0.38664446836027644,0.38664446836027644
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,88,False,0.88,1.0,0.21176740181077597,0.21176740181077597,0.38657766921623354,0.38657766921623354
