case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,1,rho,-0.377042169298927,-0.2551530414799873,0.12188912781893968,,False
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,1,v0,0.01802161803024638,0.042935767367480074,0.024914149337233692,1.382459071955654,False
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,2,kappa,5.198657904196243,6.478170724698268,1.279512820502025,0.2461236811657159,False
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,2,theta,0.06959367656961139,0.03641968297037016,0.03317399359924123,0.4766811474036552,False
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,2,sigma,0.3851993238399047,0.48436439134562675,0.09916506750572207,0.25743832184642346,False
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,2,rho,-0.1625172632053115,-0.15848711897972567,0.004030144225585841,,True
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_float64_extended909111,2,v0,0.0508665188038253,0.025881609669253316,0.02498490913457198,0.4911857489389081,False
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,1,kappa,0.5413664621545508,0.5832843656219823,0.041917903467431517,0.0774298121472192,False
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,1,theta,0.07670183511204548,0.07262860012551019,0.004073234986535293,0.053104791829102146,False
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,1,sigma,0.22237733439316373,0.2615827472757305,0.039205412882566765,0.17630129882414855,False
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,1,rho,-0.19243819873003332,-0.17844072547534529,0.013997473254688031,,True
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,1,v0,0.02548825509320404,0.022083080712224302,0.0034051743809797377,0.1335977833134471,False
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,2,kappa,5.926389773530275,6.13652524724703,0.2101354737167549,0.03545758577259084,True
f2_907931_002,2,rich,0.0,126,84,42,0,1.4388490399142028e-14,double_float64_extended909111,2,theta,0.04589284862259441,0.04860173951347798,0.0027088908908835738,0.059026427257991274,False
