instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
XRP_USDC-25JUL25-3d6-C,2025-07-25,3.6,C,1753160130810,0.008570179794520547,0.069,0.06355864,1.0537999999999998,3.4324,3.4324202141956817,1.0000058892307662,3.432400309969144,1.0488287131148648,-0.047674030204415296,True,0.020102550334701576,0.018517257388480823,1.0538570811364005,3.128115625,0.0335265376075898,False,False,2025-07-22
XRP_USDC-25JUL25-3d65-C,2025-07-25,3.65,C,1753149798214,0.008897824264332827,0.0935,0.09782567,0.9891,3.559,3.5590179812808214,1.0000050523407757,3.5590003214019883,1.0255688874347064,-0.02524747075952404,True,0.02627142218497125,0.027486839327247877,0.989155624898341,3.2477058564814816,0.03669970035950688,True,False,2025-07-22
XRP_USDC-25JUL25-3d8-C,2025-07-25,3.8,C,1753164437561,0.008433613616184677,0.032,0.03475118,1.0431,3.4704,3.4704233768264094,1.0000067360610907,3.4704003134008037,1.094974543808811,-0.09073111533504671,True,0.009220838263653146,0.01001359407034681,1.043150079872732,3.0782689699074073,0.02445310031028757,False,False,2025-07-22
XRP_USDC-1AUG25-2d6-P,2025-08-01,2.6,P,1753209716476,0.02617591083206494,0.0085,0.0113375,1.1069,3.5656,3.565663782806249,1.0000178883795852,3.5656004151049117,0.729189953250412,0.31582101404213747,True,0.27319393698136807,0.27398973563227136,1.1068510453567117,9.554207453703704,0.011591721892858186,False,True,2025-07-22
XRP_USDC-1AUG25-2d7-P,2025-08-01,2.7,P,1753173774173,0.027315633783612382,0.019,0.02068091,1.0559,3.4542,3.4541671515493535,0.9999904902869994,3.4542004021357937,0.7816570220797097,0.24633922533676336,True,0.2238435273349253,0.22433015515158616,1.0559300589278604,9.97020633101852,0.021444566944402776,True,True,2025-07-22
XRP_USDC-1AUG25-2d8-P,2025-08-01,2.8,P,1753190853248,0.026774059868087265,0.0205,0.01912689,1.0295,3.5293,3.5292891356705507,0.9999969216758424,3.529300410878889,0.7933583639888354,0.23148025023602528,True,0.21245015260465439,0.21206109249637695,1.029510258072722,9.772531851851852,0.022539271147180764,False,True,2025-07-22
XRP_USDC-1AUG25-3d05-P,2025-08-01,3.05,P,1753173772878,0.027315674847792997,0.0585,0.05844341,0.9277,3.4542,3.4542024948572516,1.000000722267747,3.4542004021357937,0.8829829323493016,0.12444940772772657,True,0.13395296979575877,0.13393658684358123,0.927697448079382,9.970221319444445,0.044438249247098056,True,True,2025-07-22
XRP_USDC-1AUG25-3d2-P,2025-08-01,3.2,P,1753191873863,0.026741696378741756,0.0685,0.07155903,0.8661,3.531,3.531033236479467,1.0000094127667705,3.5310004110768016,0.9062587446780102,0.09843042355993344,True,0.11314085657525341,0.11400719179016994,0.8660576068686574,9.760719178240741,0.048657819107837355,False,True,2025-07-22
XRP_USDC-1AUG25-3d25-P,2025-08-01,3.25,P,1753193045095,0.02670455685565703,0.1,0.10830368,0.8408,3.4517,3.451677094263347,0.999993363925992,3.4517004018447457,0.9415649163128562,0.06021198338097555,True,0.08740631188138559,0.08981198996270512,0.8408360529974132,9.747163252314815,0.057333074681945456,True,True,2025-07-22
XRP_USDC-1AUG25-3d35-P,2025-08-01,3.35,P,1753226791157,0.025634476249365806,0.0925,0.0953874,0.7966,3.5524,3.5523835043205683,0.999995356469026,3.552400413568176,0.9430243243990402,0.05866320198460182,True,0.08301440694630657,0.08382720946399891,0.7966256631778477,9.356583831018519,0.0556883872529985,False,True,2025-07-22
XRP_USDC-1AUG25-3d4-P,2025-08-01,3.4,P,1753198714617,0.02652477749238965,0.129,0.13090895,0.8087000000000001,3.5171,3.517111142828599,1.00000316818646,3.5171004094585725,0.9667054118945102,0.03386147120873103,True,0.06997252873325199,0.07051529117326272,0.8086815245851938,9.681543784722223,0.06167196631908938,True,True,2025-07-22
XRP_USDC-1AUG25-3d45-P,2025-08-01,3.45,P,1753174649423,0.02728787978817859,0.185,0.18577695,0.8398,3.4624,3.462379651137727,0.9999941229025321,3.4624004030904327,0.9964185531288166,0.003587875606067165,True,0.057012586676641774,0.057236983022975974,0.8398422152513029,9.960076122685185,0.06560331257502675,False,True,2025-07-22
XRP_USDC-1AUG25-3d55-C,2025-08-01,3.55,C,1753193540654,0.026688842782851344,0.1675,0.16749265,0.8695,3.4832,3.4832229583119125,1.0000065911552345,3.4832004055119556,1.0191776489180289,-0.01899607556981344,True,0.04808795949120278,0.04808584936283107,0.8695472827623061,9.74142761574074,0.06504612069412763,True,True,2025-07-22
XRP_USDC-1AUG25-3d65-C,2025-08-01,3.65,C,1753206152095,0.026288936612125825,0.155,0.15594239,0.8471,3.5586,3.5586288194262634,1.0000080985292708,3.5586004142899763,1.0256841384447093,-0.02535984208443627,True,0.043556449714775326,0.043821270118947625,0.8471563838099977,9.595461863425927,0.0642506024289669,False,True,2025-07-22
XRP_USDC-1AUG25-3d8-C,2025-08-01,3.8,C,1753224115295,0.025719327276763064,0.101,0.09770051,0.8832,3.5353,3.535294882191887,0.9999985523694982,3.5353004115774045,1.0748732943757076,-0.07220278893590276,True,0.028569000718933285,0.02763570238049652,0.8831911074982383,9.387554456018519,0.05810340643885585,True,True,2025-07-22
XRP_USDC-1AUG25-3d9-C,2025-08-01,3.9,C,1753175216827,0.027269887525367832,0.07,0.06961357,0.9403,3.4516,3.4516290141190638,1.000008405991153,3.4516004018331032,1.1299106344780692,-0.1221385450642205,True,0.020280447285503808,0.02016849052486756,0.9403386947873021,9.953508946759259,0.051241755000483044,False,True,2025-07-22
XRP_USDC-1AUG25-3d95-C,2025-08-01,3.95,C,1753224939413,0.02569319466641299,0.069,0.06920107,0.9139,3.5279,3.5279131268090356,1.0000037208563268,3.527900410715901,1.1196461181279334,-0.1130126694220405,True,0.01955837522805757,0.019615369467290984,0.913917443361216,9.378016053240742,0.050114174457343154,True,True,2025-07-22
XRP_USDC-1AUG25-4-C,2025-08-01,4.0,C,1753228176618,0.025590543569254186,0.061,0.06479737,0.8909,3.5531,3.553072028410727,0.9999921275536086,3.5531004136496698,1.125777359016793,-0.11847378282832152,True,0.017168104725006093,0.018236853017458494,0.8908626349120534,9.340548402777777,0.04780817554210921,False,True,2025-07-22
XRP_USDC-1AUG25-4d1-C,2025-08-01,4.1,C,1753193877652,0.026678156646372398,0.048,0.04624727,0.9763,3.4832,3.483174611377288,0.9999927111211782,3.4832004055119556,1.1770784114264559,-0.16303544579275112,True,0.013780430182553632,0.01327723490351473,0.9762693544532797,9.737527175925925,0.041784160583940376,True,True,2025-07-22
XRP_USDC-1AUG25-4d2-C,2025-08-01,4.2,C,1753175250945,0.027268805650684933,0.0335,0.03587169,0.982,3.4489,3.4489248709324176,1.0000072112651621,3.448900401518771,1.2177794401225597,-0.1970290692468641,True,0.00971324077240613,0.010400906324869051,0.9820263036482882,9.953114062500001,0.03463736388076867,False,True,2025-07-22
XRP_USDC-1AUG25-4d5-C,2025-08-01,4.5,C,1753198041264,0.026546129375951296,0.023,0.02248664,1.0482,3.5218,3.521796681589624,0.9999990577516111,3.521800410005743,1.2777555443559796,-0.2451050578123687,True,0.006530750560041673,0.006384984207541543,1.0481964138943602,9.689337222222223,0.02613837407714128,True,True,2025-07-22
XRP_USDC-1AUG25-4d6-C,2025-08-01,4.6,C,1753171659812,0.027382679731100965,0.019,0.01741824,1.1171,3.4514,3.451373410732689,0.9999922960922203,3.4514004018098197,1.3327923348412098,-0.2872762412443427,True,0.005505011817822389,0.005046716686614034,1.1170752068412977,9.994678101851852,0.02268368487088156,False,True,2025-07-22
XRP_USDC-1AUG25-4d8-C,2025-08-01,4.8,C,1753146247298,0.02818850526382547,0.021,0.01882766,1.1882,3.5185,3.518463125237515,0.9999895197491872,3.5185004096215593,1.3642175475876313,-0.31058103907001366,True,0.005968451770695888,0.005351046698336196,1.1881668219151087,10.288804421296296,0.023167241532108855,True,True,2025-07-22
XRP_USDC-29AUG25-2d2-P,2025-08-29,2.2,P,1753210428954,0.10286564707001522,0.0175,0.01864622,0.9184,3.5609,3.5608976368436673,0.9999993363598155,3.560916545466392,0.6178184666531843,0.4815606079550909,True,0.387095998422466,0.38741788746012396,0.9184075886334261,37.54596118055556,0.02614461159506484,False,False,2025-07-22
XRP_USDC-29AUG25-2d9-P,2025-08-29,2.9,P,1753174998470,0.10398914034753931,0.116,0.11413515,0.7890999999999999,3.4592,3.459244888736989,1.0000129766237826,3.4592160729246375,0.8383402305216969,0.17633125788778936,True,0.19519337869917086,0.1946542825685198,0.7890813232446067,37.95603622685185,0.09190177903595434,True,False,2025-07-22
XRP_USDC-29AUG25-3d3-P,2025-08-29,3.3,P,1753174511040,0.10400459665144597,0.248,0.24753046,0.7532,3.4731,3.4731161558934858,1.0000046517213688,3.4731161375099906,0.950155384773829,0.0511297448426865,True,0.12125023202129503,0.12111503930633549,0.7531999839172465,37.96167777777778,0.12176133196316533,False,False,2025-07-22
XRP_USDC-29AUG25-3d5-P,2025-08-29,3.5,P,1753206401283,0.10299336367960427,0.296,0.29542732,0.7262000000000001,3.5655,3.5655024607773296,1.0000006901633234,3.5655165668399618,0.9816249439283835,0.018545974408318868,True,0.10139247990098843,0.10123186362302006,0.7262133016925001,37.59257774305556,0.1255925066046249,True,False,2025-07-22
XRP_USDC-29AUG25-4-C,2025-08-29,4.0,C,1753216354223,0.10267775802257736,0.193,0.18845926,0.7889,3.5418,3.541853737628265,1.000015172406196,3.5418164567196118,1.1293639997665923,-0.12165464220986355,True,0.05449181298873807,0.05320977591666303,0.7889316877235707,37.47738167824074,0.1200352420807018,False,False,2025-07-22
XRP_USDC-26SEP25-2d2-P,2025-09-26,2.2,P,1753157628771,0.18125225865677322,0.0425,0.04168546,0.8258,3.4932,3.4933127189650226,1.0000322681109077,3.493203953514202,0.6297943175596076,0.46236199296689234,True,0.38237216357506665,0.38213898509169175,0.8257621265766044,66.15707440972223,0.05589101533885949,False,False,2025-07-22
