instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
XRP_USDC-15NOV24-0d57-P,2024-11-15,0.57,P,1731380687267,0.008780845161085744,0.005,0.00514124,0.7484000000000001,0.6026,0.6025977300659545,0.9999962330998249,0.6026001335806722,0.9459008855723926,0.05561748754144752,True,0.06239649061683894,0.06263087489943231,0.7484306387432389,3.2050084837962967,0.026531975787913106,False,False,2024-11-12
XRP_USDC-15NOV24-0d58-P,2024-11-15,0.58,P,1731371531015,0.009071188007356672,0.0065,0.0066015,0.7143999999999999,0.6053,0.6052963132774982,0.9999939092639984,0.6053001341791915,0.9582023317845462,0.0426963210310187,True,0.05253614262338402,0.052703828031446354,0.714452549464561,3.310983622685185,0.03053005821876698,True,False,2024-11-12
XRP_USDC-15NOV24-0d59-P,2024-11-15,0.59,P,1731372028152,0.00905542389649924,0.01,0.01022184,0.7094,0.6041,0.6040991678628368,0.9999986225175249,0.604100133913183,0.9766592769615089,0.02361743191877276,True,0.0398942701056354,0.04026149399377277,0.7094158979216716,3.305229722222222,0.03527048294887361,False,False,2024-11-12
XRP_USDC-15NOV24-0d64-C,2024-11-15,0.64,C,1731379139163,0.008829935216894976,0.008,0.00791076,0.9057999999999999,0.6047,0.6047032031781651,1.0000052971360427,0.6047001340461873,1.0583758196275124,-0.05673548740070815,True,0.013229697745343903,0.013082120466994591,0.9058438067698746,3.2229263541666664,0.030856295882353384,True,False,2024-11-12
XRP_USDC-22NOV24-0d55-P,2024-11-22,0.55,P,1731439123377,0.02610593046042618,0.001,0.00104261,0.7756000000000001,0.6925,0.6925024056206469,1.0000034738204286,0.6925003735342041,0.7942233983110398,0.2303904992344041,True,0.2072206442313438,0.20728217488407474,0.7755920551932698,9.528664618055556,0.010578637507963718,False,True,2024-11-12
XRP_USDC-22NOV24-0d56-P,2024-11-22,0.56,P,1731400437047,0.02733266593734145,0.004,0.00440878,0.7398,0.6498,0.6498008570703359,1.000001318975586,0.6498003505018425,0.8618031670304742,0.14872837890523238,True,0.14435256987688638,0.14498165541013397,0.7397973075663542,9.976423067129629,0.029177447671981566,True,True,2024-11-12
XRP_USDC-22NOV24-0d57-P,2024-11-22,0.57,P,1731378817339,0.02801822238077118,0.0125,0.01239047,0.6666,0.6042,0.6041950855267781,0.9999918661482592,0.6042003259052219,0.9433957175478472,0.058269447523403184,True,0.0772927850299564,0.0771115040949687,0.6666432306767238,10.226651168981482,0.056505340850191835,False,True,2024-11-12
XRP_USDC-22NOV24-0d58-P,2024-11-22,0.58,P,1731400030280,0.02734556443429731,0.0085,0.00872594,0.7175,0.6386,0.6386050165277417,1.0000078555085214,0.6386003444605671,0.9082362780275862,0.0962507161396439,True,0.1050740812193699,0.10542788622739996,0.7174688984115669,9.981131018518518,0.04516235729617652,True,True,2024-11-12
XRP_USDC-22NOV24-0d59-P,2024-11-22,0.59,P,1731416239425,0.026831575818112633,0.009,0.00932758,0.6972,0.6438,0.6438026140124476,1.0000040602864984,0.643800347265445,0.9164331807306985,0.08726612136437005,True,0.09754630846688839,0.09805513080814898,0.6971844683793886,9.79352517361111,0.04664230289105043,False,True,2024-11-12
XRP_USDC-22NOV24-0d6-P,2024-11-22,0.6,P,1731401477551,0.027299671771943177,0.0065,0.0068662,0.7184999999999999,0.6742,0.674200881843234,1.0000013079846248,0.674200363663192,0.8899431568680374,0.11659768698324145,True,0.1196978939980331,0.12024105597144152,0.7184970152533137,9.96438019675926,0.038320611818828766,True,True,2024-11-12
