instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
XRP_USDC-12DEC25-1d8-P,2025-12-12,1.8,P,1764849779523,0.02145549457762557,0.0145,0.0148528,0.9845,2.1539,2.1538784482422346,0.9999899940768998,2.1538990352299865,0.8356937677015124,0.1794930395812162,True,0.17103820987163876,0.17120200585010825,0.9845365710060668,7.831255520833333,0.024557300886924264,False,False,2025-12-04
XRP_USDC-12DEC25-1d85-P,2025-12-12,1.85,P,1764846810443,0.02154964348680873,0.019,0.01937916,0.9469,2.1558,2.155789369082725,0.9999950686903816,2.155799034378943,0.858150491069758,0.15297579735732034,True,0.15066294640609346,0.15083882550890115,0.9469183661606021,7.865619872685186,0.029537632691962024,True,False,2025-12-04
XRP_USDC-12DEC25-1d9-P,2025-12-12,1.9,P,1764848497453,0.021496148750634197,0.027,0.02777375,0.9134,2.144,2.1439994850231145,0.9999997598055571,2.1439990396643718,0.8861944267929485,0.12081890911832346,True,0.12639886242989862,0.1267597534497571,0.9133990557743339,7.846094293981482,0.03657111959869134,False,False,2025-12-04
XRP_USDC-12DEC25-2d25-C,2025-12-12,2.25,C,1764875427762,0.020642194254185692,0.045,0.046194,0.8270000000000001,2.1003,2.100305140903209,1.000002447699476,2.100299059238377,1.0712760119103746,-0.06885047246504157,True,0.02142552023820749,0.02199401070852793,0.8270174378772184,7.534400902777778,0.050068310494187744,True,False,2025-12-04
XRP_USDC-12DEC25-2d45-C,2025-12-12,2.45,C,1764876292453,0.02061477508244546,0.0125,0.01284496,0.8853,2.0718,2.0717990720040325,0.999999552082263,2.0717990720040325,1.1825471075388296,-0.16767067783260836,True,0.006033403609891988,0.006199906242633456,0.8852999999999964,7.524392905092593,0.026042971160231673,False,False,2025-12-04
XRP_USDC-12DEC25-2d5-C,2025-12-12,2.5,C,1764858618328,0.021175217909690514,0.017,0.01759918,0.8979,2.1378,2.1378302069760937,1.0000141299354914,2.1377990424414617,1.1694270370450202,-0.15651391693428407,True,0.007952103851906138,0.00823238276872879,0.897961376429712,7.728954537037038,0.030573232326768285,True,False,2025-12-04
XRP_USDC-12DEC25-2d6-C,2025-12-12,2.6,C,1764855348962,0.021278888825469303,0.012,0.01198971,0.9541,2.1395,2.1395155378502815,1.0000072623745182,2.1394990416800015,1.2152377492809714,-0.19493973607053938,True,0.0056087896120660214,0.005603980074973675,0.9541294265980935,7.766794421296296,0.02399834340295105,False,False,2025-12-04
XRP_USDC-12DEC25-2d7-C,2025-12-12,2.7,C,1764876220127,0.020617068524860477,0.0045,0.00543185,1.0046,2.0734,2.073398449077228,0.9999992519905604,2.073399071287364,1.302209515471415,-0.2640624490212462,True,0.002170349192452358,0.0026197802802271873,1.0045990329331635,7.525230011574074,0.01220477271662449,True,False,2025-12-04
XRP_USDC-19DEC25-1d6-P,2025-12-19,1.6,P,1764855259555,0.04045980609462202,0.014,0.01465821,1.04,2.1468,2.146759676778755,0.9999812170573669,2.1468001512635633,0.7452952707583295,0.2939748025348151,True,0.26122606286080596,0.2615326633609095,1.0400481405536135,14.767829224537037,0.02566971537095393,False,True,2025-12-04
XRP_USDC-19DEC25-1d8-P,2025-12-19,1.8,P,1764871015187,0.039960198281329275,0.0335,0.03402527,0.9026000000000001,2.1287,2.1287251529889186,1.000011816126706,2.1287001499882368,0.8455864486174565,0.16772487031439004,True,0.1701508547318129,0.1703976109506269,0.9025618720794683,14.585472372685185,0.047410822285397475,True,True,2025-12-04
XRP_USDC-19DEC25-2d15-P,2025-12-19,2.15,P,1764843066846,0.0408464343607306,0.1325,0.13511203,0.8181,2.1701,2.1700860841338545,0.9999935874539673,2.170100152905282,0.9907376842131583,0.00930547776033318,True,0.07031940562788508,0.07152305053639463,0.8181361077025412,14.90894854166667,0.07985360272499126,False,True,2025-12-04
XRP_USDC-19DEC25-2d2-C,2025-12-19,2.2,C,1764843237854,0.040841011732623035,0.1375,0.13540391,0.8656,2.1695,2.1694865734245132,0.9999938112120365,2.169500152863006,1.0140584673832562,-0.0139605636479877,True,0.06337865421145351,0.06241249156922743,0.8655609441390856,14.906969282407408,0.08062052081631717,True,True,2025-12-04
XRP_USDC-19DEC25-2d25-C,2025-12-19,2.25,C,1764843051801,0.04084691143455099,0.1175,0.11475472,0.863,2.1714,2.1713899598372928,0.9999953761800187,2.17140015299688,1.036197771697971,-0.035558024940700025,True,0.05411255029978292,0.052848260069255366,0.8629734129884571,14.909122673611112,0.08008183779568298,False,True,2025-12-04
XRP_USDC-19DEC25-2d6-C,2025-12-19,2.6,C,1764843227862,0.04084132857686454,0.0325,0.03366085,0.8654999999999999,2.1707,2.1707097837448996,1.0000045071842723,2.170700152947558,1.1977702201151565,-0.18046167838784294,True,0.014972127751439456,0.015506909120678177,0.8655148269539308,14.907084930555557,0.05162329135043262,True,True,2025-12-04
XRP_USDC-26DEC25-1d5-P,2025-12-26,1.5,P,1764886202610,0.05865669044901065,0.016,0.01664227,0.9952,2.0961,2.0960774601632313,0.9999892467741193,2.0960844441846476,0.7156200238790869,0.3346059457951155,True,0.2920132563756235,0.292319670557448,0.9952070691966406,21.40969201388889,0.03095807049517851,False,False,2025-12-04
XRP_USDC-26DEC25-1d6-P,2025-12-26,1.6,P,1764830290654,0.06042964694317605,0.021,0.02192798,0.9818000000000001,2.1829,2.1828739227386222,0.9999880538451703,2.182883800014631,0.7329753420632267,0.3106432174113465,True,0.27664495930135324,0.27707007583755805,0.9818098930533175,22.05682113425926,0.036407458831172,True,False,2025-12-04
XRP_USDC-26DEC25-1d8-P,2025-12-26,1.8,P,1764830270580,0.06043028348554033,0.046,0.04484896,0.8986,2.183,2.1829954680510095,0.999997923981223,2.1829837992724994,0.8245594862407443,0.1929059913245901,True,0.1965125895187415,0.19598531121260676,0.8985856200705192,22.057053472222222,0.06044981039893849,False,False,2025-12-04
XRP_USDC-26DEC25-2-P,2025-12-26,2.0,P,1764860280776,0.05947866641298833,0.11,0.1104313,0.8111,2.1179,2.117895989126971,0.9999981062028286,2.1178842824000124,0.9443386575085092,0.057270429810375785,True,0.10759996865445876,0.10780361528595062,0.8110786283381922,21.70971324074074,0.09022524172357899,True,False,2025-12-04
