instrument,expiry,strike,cp,ts,tau,price_usdc,mark_usdc,trade_iv,index,f_solved,ratio,forward,k,x,otm,c,c_mark,market_iv,days,vega_w,heldout_A,heldout_B,date
XRP_USDC-11OCT24-0d48-P,2024-10-11,0.48,P,1727943596198,0.02187987702942669,0.0095,0.00971038,0.8022,0.5173,0.5172018238659223,0.9998102143164939,0.51730039902198,0.9278941228491202,0.07483764446230969,True,0.0904704483322687,0.09087713659386232,0.8032049616910513,7.9861551157407416,0.04653258439465203,False,False,2024-10-03
XRP_USDC-11OCT24-0d5-P,2024-10-11,0.5,P,1727968781984,0.021081240994419076,0.016,0.01656675,0.7929,0.5161,0.5165014203441963,1.0007777956678867,0.516100398096354,0.9688037479611707,0.03169321808726677,True,0.062197971973586674,0.06329611102190069,0.7876760639640006,7.694652962962962,0.054775944257728346,True,False,2024-10-03
XRP_USDC-11OCT24-0d51-P,2024-10-11,0.51,P,1727980172737,0.020720042586250636,0.017,0.01800469,0.7704000000000001,0.523,0.5228042455185848,0.9996257084485369,0.523000403418704,0.9751426512604501,0.025171509701328566,True,0.05736210378156492,0.05928311568410394,0.7730469178604045,7.562815543981482,0.05518941909197013,False,False,2024-10-03
XRP_USDC-11OCT24-0d52-P,2024-10-11,0.52,P,1727980469350,0.020710637049720954,0.022,0.02222506,0.7735,0.5224,0.5222994780398644,0.9998075766459886,0.5224004029558909,0.9954050514848215,0.004605537741525083,True,0.04670823915492084,0.047139058118165544,0.7750609486483743,7.559382523148148,0.057142745905870464,True,False,2024-10-03
XRP_USDC-11OCT24-0d54-C,2024-10-11,0.54,C,1727953011713,0.021581313007356672,0.017,0.01738507,0.7698999999999999,0.5244,0.5243962082594756,0.9999927693735233,0.524400404498601,1.0297474894519092,-0.0293136163139985,True,0.03241797651978232,0.0331522818267513,0.7698415070196967,7.877179247685185,0.05741580500978229,False,False,2024-10-03
XRP_USDC-11OCT24-0d55-C,2024-10-11,0.55,C,1727982463699,0.020647396657787923,0.0135,0.01350943,0.7918999999999999,0.5238,0.5239014417817514,1.0001936651045271,0.5238004040357881,1.0500182813192749,-0.04880757479812792,True,0.025773175996018565,0.02579117903673282,0.7931808565824046,7.536299780092592,0.05350745941945227,True,False,2024-10-03
XRP_USDC-11OCT24-0d56-C,2024-10-11,0.56,C,1727962745329,0.02127266206874683,0.01,0.01011531,0.7894,0.5208,0.5209010429738078,1.0001940149266662,0.5208004017217228,1.0752679877908824,-0.07256992148005856,True,0.019201214067694327,0.01942262326710891,0.790509806537654,7.764521655092593,0.04941188082123619,False,False,2024-10-03
XRP_USDC-11OCT24-0d57-C,2024-10-11,0.57,C,1727962327972,0.021285896372399797,0.008,0.00808361,0.7888,0.5216,0.5219020321844215,1.0005790494333235,0.5216004023388068,1.0927905681133947,-0.08873457886137563,True,0.015337411482293261,0.015497706604047578,0.7918535307721961,7.769352175925926,0.045226939183049854,True,False,2024-10-03
XRP_USDC-11OCT24-0d58-C,2024-10-11,0.58,C,1727961281761,0.021319071505580923,0.0055,0.00556372,0.7954000000000001,0.5176,0.5176014401483425,1.0000027823576942,0.5176003992533865,1.1205555498732649,-0.11382458899899725,True,0.01062595780052234,0.01074906435162221,0.7954094139867842,7.781461099537037,0.03807998018765366,False,False,2024-10-03
XRP_USDC-11OCT24-0d59-C,2024-10-11,0.59,C,1727962164926,0.021291066527143583,0.005,0.00495527,0.7979999999999999,0.5228,0.5228070796292125,1.0000135417544231,0.522800403264433,1.128537767599191,-0.12092278379492119,True,0.009563879386433822,0.009478320921442785,0.7980579869545542,7.771239282407408,0.03600602927630713,True,False,2024-10-03
XRP_USDC-11OCT24-0d6-C,2024-10-11,0.6,C,1727982396224,0.020649536276002026,0.004,0.00410388,0.8055,0.525,0.5249945711573448,0.9999896593473234,0.5250004049614141,1.1428562613091662,-0.13353062126974555,True,0.007619041742061109,0.007816908256102435,0.8054517422406164,7.537080740740739,0.03144955966422911,False,False,2024-10-03
XRP_USDC-11OCT24-0d61-C,2024-10-11,0.61,C,1727950235940,0.021669332191780823,0.0025,0.00285461,0.7681,0.5225,0.5224978213409679,0.9999958303176419,0.5225004030330264,1.1674632143038615,-0.15483320197361405,True,0.004784685304524022,0.005463364206858928,0.768081154105422,7.90930625,0.024805408587655474,True,False,2024-10-03
XRP_USDC-11OCT24-0d62-C,2024-10-11,0.62,C,1727997280757,0.020177550830796552,0.002,0.00242955,0.7958,0.5248,0.5248111485756725,1.0000212434749856,0.5248004048071432,1.1814015277443266,-0.1667014690544808,True,0.003810972670142989,0.00462947432537295,0.7958771011817172,7.364806053240741,0.02073514854784403,False,False,2024-10-03
XRP_USDC-11OCT24-0d64-C,2024-10-11,0.64,C,1727945164570,0.02183014427955353,0.002,0.00145865,0.9309000000000001,0.5159,0.5161937769150801,1.0005694454643923,0.515900397942083,1.2405495373776567,-0.2155544567483363,True,0.003876717304305177,0.002827386847962373,0.9328894415919592,7.968002662037038,0.01928166588715839,True,False,2024-10-03
XRP_USDC-11OCT24-0d65-C,2024-10-11,0.65,C,1727978321819,0.020778734811009638,0.001,0.00123995,0.8490000000000001,0.5211,0.5211020069489679,1.0000038513701168,0.5211004019531293,1.2473603888305282,-0.22102962961973677,True,0.0019190159828161974,0.002379483867892944,0.8490099414841403,7.584238206018518,0.012549119091163154,False,False,2024-10-03
XRP_USDC-11OCT24-0d66-C,2024-10-11,0.66,C,1727916078598,0.02275245440131913,0.0025,0.00271208,0.9251,0.5363,0.5363039911622794,1.0000074420329657,0.5363004136777264,1.230653535159507,-0.20754535767681478,True,0.004661566421058739,0.005057016423689993,0.925123663857136,8.304645856481482,0.022033870983721397,True,False,2024-10-03
XRP_USDC-18OCT24-0d56-C,2024-10-18,0.56,C,1727953693947,0.04073776170091324,0.017,0.01744263,0.7406,0.5231,0.5228018509500255,0.9994300343147113,0.5231025775115071,1.0705357306095118,-0.06815920598662512,True,0.03249840610778875,0.033344569019288194,0.7379056272940789,14.869283020833333,0.07482155187537962,False,True,2024-10-03
XRP_USDC-18OCT24-0d58-C,2024-10-18,0.58,C,1727953647821,0.040739224346778284,0.012,0.01228547,0.7441,0.523,0.5229037406416458,0.9998159476895713,0.5230025770187693,1.108981151309289,-0.1034417121095375,True,0.02294443761329564,0.023490266663751265,0.7433362430964722,14.869816886574073,0.0666709843463469,True,True,2024-10-03
XRP_USDC-18OCT24-0d62-C,2024-10-18,0.62,C,1727978233144,0.03995962886859462,0.0055,0.00594556,0.7622,0.5212,0.5213013518245999,1.0001944586043743,0.5212025681494886,1.1895566865706133,-0.17358070542244267,True,0.01055251899377157,0.011407388150656091,0.7628019333437316,14.585264537037036,0.04536896118474263,False,True,2024-10-03
XRP_USDC-25OCT24-0d45-P,2024-10-25,0.45,P,1727978144491,0.05914052222856418,0.0115,0.01137023,0.785,0.522,0.5222086585615977,1.0003997290452062,0.5219981742316587,0.8620719807351156,0.14841650747165597,True,0.15995874766144857,0.15971014525935967,0.7838371007298635,21.586290613425927,0.06622373047731361,False,False,2024-10-03
XRP_USDC-25OCT24-0d46-P,2024-10-25,0.46,P,1727964919984,0.05955986859462202,0.0135,0.0130864,0.7765000000000001,0.524,0.5242077595168988,1.0003964876276694,0.5239981672363777,0.8778656658783544,0.13026169719128416,True,0.14789778301155398,0.14710846727371196,0.7752904411397689,21.739352037037037,0.07165330293799044,True,False,2024-10-03
XRP_USDC-25OCT24-0d48-P,2024-10-25,0.48,P,1727968413677,0.059449084316336887,0.02,0.0198895,0.7287,0.5164,0.5164013139160242,1.0000025443764993,0.5163981938184454,0.9295152573069567,0.07309205742393332,True,0.10921454508083306,0.10900056292264071,0.7286782866673012,21.698915775462964,0.08583127600384811,False,False,2024-10-03
XRP_USDC-25OCT24-0d5-P,2024-10-25,0.5,P,1727967302948,0.05948430530187722,0.027,0.02692731,0.7084,0.5172,0.5174052261922617,1.0003968023825633,0.5171981910203332,0.966747387521978,0.03381805082889343,True,0.08545697140420894,0.08531642566901099,0.7067367992182406,21.711771435185184,0.09349669229645706,True,False,2024-10-03
XRP_USDC-25OCT24-0d52-C,2024-10-25,0.52,C,1727942721687,0.060263771974885846,0.0355,0.03426534,0.7365,0.5164,0.5162963153034784,0.9997992163119257,0.5163981938184454,1.0069748620825365,-0.006950650249603159,True,0.068745399238327,0.06635449234752157,0.7354500576987478,21.996276770833333,0.0978038988519118,False,False,2024-10-03
XRP_USDC-25OCT24-0d54-C,2024-10-25,0.54,C,1727917991395,0.0610479643899036,0.0345,0.03439402,0.7539,0.5291,0.5291953743166137,1.0001802576386574,0.5290981493984112,1.0206045903089709,-0.020395187294851503,True,0.0652052932697398,0.06500499016884916,0.7548204322230552,22.282507002314812,0.09855741883943801,True,False,2024-10-03
XRP_USDC-25OCT24-0d56-C,2024-10-25,0.56,C,1727937355359,0.0604339371194825,0.027,0.02791418,0.7151000000000001,0.5347,0.5346955902086233,0.9999917527746838,0.5346981298116243,1.0473199152525363,-0.04623443942112649,True,0.05049578162824728,0.05220549398561436,0.7150788294637312,22.058387048611113,0.09658099675541036,False,False,2024-10-03
XRP_USDC-25OCT24-0d58-C,2024-10-25,0.58,C,1727942609509,0.060267329115930995,0.017,0.01633806,0.759,0.5179,0.5180029423776857,1.000198768831214,0.5178981885719848,1.1199112350619536,-0.11324942775723652,True,0.03282498447595381,0.03154685681571776,0.7597156613420861,21.997575127314814,0.08582021384061084,True,False,2024-10-03
XRP_USDC-25OCT24-0d6-C,2024-10-25,0.6,C,1727946133361,0.06015558850202943,0.0115,0.01110517,0.7751,0.5103,0.5103016179762488,1.000003170637368,0.5102982151540525,1.1757830660232031,-0.1619343647928381,True,0.02253584209877806,0.02176211805218149,0.775120381419814,21.956789803240742,0.07348517563188726,False,False,2024-10-03
XRP_USDC-25OCT24-0d62-C,2024-10-25,0.62,C,1727970718615,0.05937599521182141,0.01,0.00999374,0.7718,0.5198,0.5198931043010657,1.000179115623443,0.5197981819264679,1.1927706205169202,-0.17627885347836464,True,0.019238235814789034,0.019226192679168974,0.7723350805606591,21.672238252314813,0.0681639703080912,True,False,2024-10-03
XRP_USDC-25OCT24-0d64-C,2024-10-25,0.64,C,1727945181306,0.06018577796803653,0.0075,0.00780344,0.79,0.5165,0.5163103043152832,0.9996327285871893,0.5164981934686814,1.2391137241001933,-0.21439638544064163,True,0.01452086395429914,0.015108358748738145,0.7890331613653739,21.967808958333332,0.05872141041921082,False,False,2024-10-03
XRP_USDC-25OCT24-0d65-C,2024-10-25,0.65,C,1727942765581,0.06026238010527651,0.0075,0.00703239,0.821,0.5171,0.517402123865029,1.0005842658383852,0.5170981913700972,1.2570146460535239,-0.22873958113412438,True,0.014504015146771429,0.013599718810400525,0.822543799174931,21.995768738425927,0.05750839902222366,True,False,2024-10-03
XRP_USDC-25OCT24-0d66-C,2024-10-25,0.66,C,1727945335332,0.06018089383561644,0.0065,0.0058988,0.8423999999999999,0.5132,0.5132955992998446,1.0001862807869146,0.5131982050108951,1.2860528223905,-0.25157769992560725,True,0.012665671735664014,0.011494194528359213,0.8428785108057923,21.966026250000002,0.05266235558346859,False,False,2024-10-03
XRP_USDC-25OCT24-0d68-C,2024-10-25,0.68,C,1727965479369,0.059542130612633186,0.006,0.00544924,0.8501000000000001,0.5227,0.5227095517613363,1.0000182738881505,0.5226981717833105,1.3009419904416666,-0.26308861009789347,True,0.011478899915661762,0.010425213429403451,0.8501538004897692,21.732877673611114,0.04941546529911278,True,False,2024-10-03
XRP_USDC-25OCT24-0d7-C,2024-10-25,0.7,C,1727945350537,0.060180411688229324,0.0045,0.00406656,0.883,0.5144,0.5142023769445104,0.9996158183213656,0.5143982008137264,1.360813468812041,-0.3080826597666124,True,0.008748086585220263,0.007905470885331849,0.8821296524764488,21.965850266203702,0.04119808421770659,False,False,2024-10-03
XRP_USDC-25OCT24-0d72-C,2024-10-25,0.72,C,1727946138885,0.06015541333713851,0.003,0.00322153,0.8761,0.5104,0.5103066082375294,0.9998170224089526,0.5103982148042885,1.4106632412029165,-0.34405997762613827,True,0.005877763505012152,0.006311797154767266,0.8757215966592553,21.956725868055557,0.0320293924708338,True,False,2024-10-03
XRP_USDC-25OCT24-0d75-C,2024-10-25,0.75,C,1727943406509,0.06024205641171994,0.003,0.00281927,0.9212,0.518,0.5182039731828523,1.0003937706232668,0.5179981882222208,1.4478815120454642,-0.37010146191749027,True,0.005791526048181857,0.005442625213952555,0.9220266782830829,21.98835059027778,0.03073757351202532,False,False,2024-10-03
XRP_USDC-25OCT24-0d8-C,2024-10-25,0.8,C,1727949491735,0.06004909516108574,0.0015,0.00196984,0.9155,0.5197,0.5197133159886023,1.000025622452573,0.5196981822762319,1.539355008893953,-0.43136350330014855,True,0.0028862906416761615,0.00379035383839958,0.9155538561251766,21.917919733796296,0.018983444917903436,True,False,2024-10-03
XRP_USDC-25OCT24-0d85-C,2024-10-25,0.85,C,1727966904124,0.05949695192795535,0.002,0.00173038,1.07,0.5201,0.5201948532586176,1.000182375040603,0.5200981808771756,1.6343068121607844,-0.4912187463519527,True,0.0038454277933194932,0.0033270256725020917,1.0703536497883595,21.716387453703703,0.02101006586692175,False,False,2024-10-03
XRP_USDC-29NOV24-0d3-P,2024-11-29,0.3,P,1727955632076,0.15574479718417045,0.0035,0.00326721,0.8931,0.5201,0.5201992293782031,1.0001907890371142,0.5201032434544622,0.5768085544082299,0.5502448623165362,True,0.42992087872653284,0.42947329451526384,0.8928818198818227,56.846850972222214,0.03478512337082249,False,False,2024-10-03
XRP_USDC-29NOV24-0d35-P,2024-11-29,0.35,P,1727945057825,0.15608010448376458,0.007,0.00929543,0.7976000000000001,0.5156,0.5157037728616922,1.0002012662174016,0.515603215391503,0.6788165580663442,0.38740435277528346,True,0.3347597730949826,0.3392117042146462,0.7973322471570615,56.96923813657407,0.06020500267846782,True,False,2024-10-03
XRP_USDC-29NOV24-0d4-P,2024-11-29,0.4,P,1727968823107,0.15532651233510908,0.015,0.01503041,0.7576999999999999,0.5143,0.5144144622766271,1.0002225593556817,0.5143032072844259,0.7777513232165931,0.25134844186659894,True,0.251414351404029,0.25147347994837665,0.7573385437879991,56.69417700231482,0.09619022695900714,False,False,2024-10-03
XRP_USDC-29NOV24-0d44-P,2024-11-29,0.44,P,1727958068517,0.15566753814687975,0.024,0.02428002,0.7276,0.5188,0.5188060045923656,1.0000115740022466,0.5188032353473851,0.8481057364751796,0.16474996172369247,True,0.19815457642346646,0.19869431862421139,0.7275896236988496,56.81865142361111,0.12168564697154662,True,False,2024-10-03
