window,date,expiry,tau,status,forward_from_anchor_parity,discount_from_anchor_parity,parity_nrmse,pairs,anchor_pairs,potential_heldout_pairs_before_further_cleaning
iran_june_2025,2025-06-09,2025-12-24,0.5424657534246575,outside_tau,,,,,,
iran_june_2025,2025-06-09,2026-06-25,1.0438356164383562,outside_tau,,,,,,
iran_june_2025,2025-06-09,2026-12-31,1.5616438356164384,outside_tau,,,,,,
iran_june_2025,2025-06-09,2028-12-28,3.5561643835616437,outside_tau,,,,,,
iran_june_2025,2025-06-10,2025-06-12,0.005479452054794521,outside_tau,,,,,,
iran_june_2025,2025-06-10,2025-06-19,0.024657534246575342,carry_accepted,25125.133162380112,0.99845045294982,0.0008062973962658094,55.0,37.0,18.0
iran_june_2025,2025-06-10,2025-06-26,0.043835616438356165,carry_accepted,25161.601721596875,0.9963133922977956,0.0006035591939869635,70.0,47.0,23.0
iran_june_2025,2025-06-10,2025-07-03,0.06301369863013699,carry_accepted,25185.2274209802,1.0033353437397619,0.0018183880265064082,21.0,14.0,7.0
iran_june_2025,2025-06-10,2025-07-10,0.0821917808219178,insufficient_pairs,,,,,,
iran_june_2025,2025-06-10,2025-07-31,0.13972602739726028,carry_accepted,25309.070972520964,0.9862945420628754,0.0008242232812195509,41.0,27.0,14.0
iran_june_2025,2025-06-10,2025-08-28,0.21643835616438356,carry_accepted,25417.891669281307,0.9706385397789913,0.00019991264648839145,15.0,10.0,5.0
iran_june_2025,2025-06-10,2025-09-25,0.29315068493150687,outside_tau,,,,,,
iran_june_2025,2025-06-10,2025-12-24,0.5397260273972603,outside_tau,,,,,,
iran_june_2025,2025-06-10,2026-06-25,1.0410958904109588,outside_tau,,,,,,
iran_june_2025,2025-06-10,2026-12-31,1.558904109589041,outside_tau,,,,,,
iran_june_2025,2025-06-11,2025-06-12,0.0027397260273972603,outside_tau,,,,,,
iran_june_2025,2025-06-11,2025-06-19,0.021917808219178082,carry_accepted,25177.988257203717,0.9968221888414552,0.0006111975659692875,79.0,53.0,26.0
iran_june_2025,2025-06-11,2025-06-26,0.0410958904109589,carry_accepted,25213.778508439547,0.9974833153737708,0.0008581925464788702,87.0,58.0,29.0
iran_june_2025,2025-06-11,2025-07-03,0.06027397260273973,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-11,2025-07-10,0.07945205479452055,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-11,2025-07-31,0.136986301369863,carry_accepted,25350.518209555205,0.9899241556155257,0.0005617743997592459,45.0,30.0,15.0
iran_june_2025,2025-06-11,2025-08-28,0.2136986301369863,carry_accepted,25459.15751791345,0.9763416244563978,0.0007033726844913501,13.0,9.0,4.0
iran_june_2025,2025-06-11,2025-09-25,0.29041095890410956,outside_tau,,,,,,
iran_june_2025,2025-06-11,2025-12-24,0.536986301369863,outside_tau,,,,,,
iran_june_2025,2025-06-11,2026-06-25,1.0383561643835617,outside_tau,,,,,,
iran_june_2025,2025-06-11,2026-12-31,1.5561643835616439,outside_tau,,,,,,
iran_june_2025,2025-06-12,2025-06-12,0.0,outside_tau,,,,,,
iran_june_2025,2025-06-12,2025-06-19,0.019178082191780823,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-12,2025-06-26,0.038356164383561646,carry_accepted,24943.160557703224,0.9942889246143747,0.0008035723351233738,101.0,67.0,34.0
iran_june_2025,2025-06-12,2025-07-03,0.057534246575342465,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-12,2025-07-10,0.07671232876712329,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-12,2025-07-31,0.13424657534246576,carry_accepted,25082.594834753014,0.9843617741512932,0.0012147813964281451,69.0,46.0,23.0
iran_june_2025,2025-06-12,2025-08-28,0.21095890410958903,carry_accepted,25199.925012094627,0.9768099445057272,0.001314218015419564,42.0,28.0,14.0
iran_june_2025,2025-06-12,2025-09-25,0.2876712328767123,outside_tau,,,,,,
iran_june_2025,2025-06-12,2025-12-24,0.5342465753424658,outside_tau,,,,,,
iran_june_2025,2025-06-12,2026-06-25,1.0356164383561643,outside_tau,,,,,,
iran_june_2025,2025-06-12,2026-12-31,1.5534246575342465,outside_tau,,,,,,
iran_june_2025,2025-06-13,2025-06-19,0.01643835616438356,outside_tau,,,,,,
iran_june_2025,2025-06-13,2025-06-26,0.03561643835616438,carry_accepted,24723.32881745063,0.9969954187394864,0.0007753953543293665,92.0,61.0,31.0
iran_june_2025,2025-06-13,2025-07-03,0.0547945205479452,carry_accepted,24749.98077329215,0.9889028354650368,0.0007326429969638926,45.0,30.0,15.0
iran_june_2025,2025-06-13,2025-07-10,0.07397260273972603,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-13,2025-07-17,0.09315068493150686,insufficient_pairs,,,,,,
iran_june_2025,2025-06-13,2025-07-31,0.13150684931506848,carry_accepted,24859.964523017727,0.9859450772741059,0.000632171043348922,63.0,42.0,21.0
iran_june_2025,2025-06-13,2025-08-28,0.20821917808219179,carry_accepted,24968.969627290713,0.9827499075377991,0.0004700153859799694,24.0,16.0,8.0
iran_june_2025,2025-06-13,2025-09-25,0.28493150684931506,outside_tau,,,,,,
iran_june_2025,2025-06-13,2025-12-24,0.5315068493150685,outside_tau,,,,,,
iran_june_2025,2025-06-13,2026-03-26,0.7835616438356164,outside_tau,,,,,,
iran_june_2025,2025-06-13,2026-06-25,1.0328767123287672,outside_tau,,,,,,
iran_june_2025,2025-06-13,2026-12-31,1.5506849315068494,outside_tau,,,,,,
iran_june_2025,2025-06-13,2028-12-28,3.5452054794520547,outside_tau,,,,,,
iran_june_2025,2025-06-16,2025-06-19,0.00821917808219178,outside_tau,,,,,,
iran_june_2025,2025-06-16,2025-06-26,0.0273972602739726,carry_accepted,24996.18570056587,0.998308576720434,0.0013856981510136997,119.0,79.0,40.0
iran_june_2025,2025-06-16,2025-07-03,0.04657534246575343,carry_accepted,25016.219933360546,0.9985206851731757,0.0003250294374507113,76.0,51.0,25.0
iran_june_2025,2025-06-16,2025-07-10,0.06575342465753424,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-16,2025-07-17,0.08493150684931507,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-16,2025-07-31,0.1232876712328767,carry_accepted,25122.28025132366,0.9898191661636007,0.0011718455775548765,90.0,60.0,30.0
iran_june_2025,2025-06-16,2025-08-28,0.2,carry_accepted,25234.016971925328,0.9802709020693747,0.0007428967268556281,54.0,36.0,18.0
iran_june_2025,2025-06-16,2025-09-25,0.27671232876712326,outside_tau,,,,,,
iran_june_2025,2025-06-16,2025-12-24,0.5232876712328767,outside_tau,,,,,,
iran_june_2025,2025-06-16,2026-06-25,1.0246575342465754,outside_tau,,,,,,
iran_june_2025,2025-06-16,2026-12-31,1.5424657534246575,outside_tau,,,,,,
iran_june_2025,2025-06-16,2028-12-28,3.536986301369863,outside_tau,,,,,,
iran_june_2025,2025-06-17,2025-06-19,0.005479452054794521,outside_tau,,,,,,
iran_june_2025,2025-06-17,2025-06-26,0.024657534246575342,carry_accepted,24867.618152274023,0.9979347365745278,0.0011032564372462428,87.0,58.0,29.0
iran_june_2025,2025-06-17,2025-07-03,0.043835616438356165,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-17,2025-07-10,0.06301369863013699,carry_accepted,24914.36295372753,0.9941237598150525,0.0004115619085203188,19.0,13.0,6.0
iran_june_2025,2025-06-17,2025-07-17,0.0821917808219178,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-17,2025-07-31,0.12054794520547946,carry_accepted,24992.745712118733,0.9866468685288374,0.00040443202710905267,60.0,40.0,20.0
iran_june_2025,2025-06-17,2025-08-28,0.19726027397260273,carry_accepted,25105.39348089198,0.9759029704512988,0.0004612376103503823,21.0,14.0,7.0
iran_june_2025,2025-06-17,2025-09-25,0.273972602739726,carry_accepted,25236.813116382087,0.9694734321007755,0.00027387186757100773,11.0,7.0,4.0
iran_june_2025,2025-06-17,2025-12-24,0.5205479452054794,outside_tau,,,,,,
iran_june_2025,2025-06-17,2026-06-25,1.021917808219178,outside_tau,,,,,,
iran_june_2025,2025-06-17,2026-12-31,1.5397260273972602,outside_tau,,,,,,
iran_june_2025,2025-06-17,2027-12-30,2.536986301369863,outside_tau,,,,,,
iran_june_2025,2025-06-17,2028-12-28,3.5342465753424657,outside_tau,,,,,,
iran_june_2025,2025-06-18,2025-06-19,0.0027397260273972603,outside_tau,,,,,,
iran_june_2025,2025-06-18,2025-06-26,0.021917808219178082,carry_accepted,24825.635260248022,0.9985852526918881,0.0005270909578604598,79.0,53.0,26.0
iran_june_2025,2025-06-18,2025-07-03,0.0410958904109589,carry_accepted,24844.094099284608,1.0005136643617014,0.0002821468810118949,32.0,21.0,11.0
iran_june_2025,2025-06-18,2025-07-10,0.06027397260273973,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-18,2025-07-17,0.07945205479452055,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-18,2025-07-31,0.1178082191780822,carry_accepted,24948.179477578757,0.9868628987001224,0.001034176497191016,63.0,42.0,21.0
iran_june_2025,2025-06-18,2025-08-28,0.19452054794520549,carry_accepted,25060.014931627415,0.9765747051766649,0.00034477309722093404,27.0,18.0,9.0
iran_june_2025,2025-06-18,2025-09-25,0.27123287671232876,carry_accepted,25188.47920865911,0.9684036424759679,0.0003930029599508259,10.0,7.0,3.0
iran_june_2025,2025-06-18,2025-12-24,0.5178082191780822,outside_tau,,,,,,
iran_june_2025,2025-06-18,2026-03-26,0.7698630136986301,outside_tau,,,,,,
iran_june_2025,2025-06-18,2026-06-25,1.0191780821917809,outside_tau,,,,,,
iran_june_2025,2025-06-18,2026-12-31,1.536986301369863,outside_tau,,,,,,
iran_june_2025,2025-06-18,2028-12-28,3.5315068493150683,outside_tau,,,,,,
iran_june_2025,2025-06-19,2025-06-19,0.0,outside_tau,,,,,,
iran_june_2025,2025-06-19,2025-06-26,0.019178082191780823,carry_accepted,24804.59108340214,1.0014774705749279,0.000518648976769248,83.0,55.0,28.0
iran_june_2025,2025-06-19,2025-07-03,0.038356164383561646,carry_accepted,24817.887601921208,0.9977473756665575,0.000605325848049382,39.0,26.0,13.0
iran_june_2025,2025-06-19,2025-07-10,0.057534246575342465,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-19,2025-07-17,0.07671232876712329,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-19,2025-07-31,0.11506849315068493,carry_accepted,24922.42453863159,0.985930987243938,0.0005738688366862327,57.0,38.0,19.0
iran_june_2025,2025-06-19,2025-08-28,0.1917808219178082,carry_accepted,25031.075042407378,0.9789240998216486,0.0007625267782621174,23.0,15.0,8.0
iran_june_2025,2025-06-19,2025-09-25,0.2684931506849315,carry_accepted,25169.328971431045,0.9703195395810064,0.00046690540672468875,11.0,7.0,4.0
iran_june_2025,2025-06-19,2025-12-24,0.5150684931506849,outside_tau,,,,,,
iran_june_2025,2025-06-19,2026-06-25,1.0164383561643835,outside_tau,,,,,,
iran_june_2025,2025-06-19,2026-12-31,1.5342465753424657,outside_tau,,,,,,
iran_june_2025,2025-06-19,2027-12-30,2.5315068493150683,outside_tau,,,,,,
iran_june_2025,2025-06-19,2028-12-28,3.5287671232876714,outside_tau,,,,,,
iran_june_2025,2025-06-20,2025-06-26,0.01643835616438356,outside_tau,,,,,,
iran_june_2025,2025-06-20,2025-07-03,0.03561643835616438,carry_accepted,25116.398824320266,0.9928333839105745,0.00034065367129085673,82.0,55.0,27.0
iran_june_2025,2025-06-20,2025-07-10,0.0547945205479452,carry_accepted,25134.985788369682,0.9965188535274373,0.00028473323859256363,70.0,47.0,23.0
iran_june_2025,2025-06-20,2025-07-17,0.07397260273972603,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-20,2025-07-24,0.09315068493150686,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-20,2025-07-31,0.11232876712328767,carry_accepted,25205.33982684361,0.9879848344858397,0.0014985623776485927,81.0,54.0,27.0
iran_june_2025,2025-06-20,2025-08-28,0.18904109589041096,carry_accepted,25317.502522646246,0.9795528356531895,0.00047951564887010605,57.0,38.0,19.0
iran_june_2025,2025-06-20,2025-09-25,0.26575342465753427,carry_accepted,25459.704095283378,0.9724846180142479,0.0004025168113874025,13.0,9.0,4.0
iran_june_2025,2025-06-20,2025-12-24,0.5123287671232877,outside_tau,,,,,,
iran_june_2025,2025-06-20,2026-06-25,1.0136986301369864,outside_tau,,,,,,
iran_june_2025,2025-06-20,2026-12-31,1.5315068493150685,outside_tau,,,,,,
iran_june_2025,2025-06-20,2027-12-30,2.5287671232876714,outside_tau,,,,,,
iran_june_2025,2025-06-20,2029-12-27,4.523287671232877,outside_tau,,,,,,
iran_june_2025,2025-06-23,2025-06-26,0.00821917808219178,outside_tau,,,,,,
iran_june_2025,2025-06-23,2025-07-03,0.0273972602739726,carry_accepted,25011.13591657465,0.9965430730945475,0.000581666863365711,83.0,55.0,28.0
iran_june_2025,2025-06-23,2025-07-10,0.04657534246575343,carry_accepted,25034.996301670308,0.994714764658127,0.0009648565357974822,72.0,48.0,24.0
iran_june_2025,2025-06-23,2025-07-17,0.06575342465753424,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-23,2025-07-24,0.08493150684931507,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-23,2025-07-31,0.10410958904109589,carry_accepted,25105.347106562742,0.9883788371659624,0.0010474539355466014,92.0,61.0,31.0
iran_june_2025,2025-06-23,2025-08-28,0.18082191780821918,carry_accepted,25222.750612756234,0.9794443444556906,0.0007384510440891985,65.0,43.0,22.0
iran_june_2025,2025-06-23,2025-09-25,0.25753424657534246,carry_accepted,25348.618704115488,0.9703997157754695,0.00034304305057246854,13.0,9.0,4.0
iran_june_2025,2025-06-23,2025-12-24,0.5041095890410959,outside_tau,,,,,,
iran_june_2025,2025-06-23,2026-06-25,1.0054794520547945,outside_tau,,,,,,
iran_june_2025,2025-06-23,2026-12-31,1.5232876712328767,outside_tau,,,,,,
iran_june_2025,2025-06-23,2027-12-30,2.5205479452054793,outside_tau,,,,,,
iran_june_2025,2025-06-23,2028-12-28,3.5178082191780824,outside_tau,,,,,,
iran_june_2025,2025-06-24,2025-06-26,0.005479452054794521,outside_tau,,,,,,
iran_june_2025,2025-06-24,2025-07-03,0.024657534246575342,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-24,2025-07-10,0.043835616438356165,carry_accepted,25116.61822915196,0.9924148794457409,0.0005301395109315131,73.0,49.0,24.0
iran_june_2025,2025-06-24,2025-07-17,0.06301369863013699,carry_accepted,25138.27714278651,1.0045455478547347,0.0014338908923265763,28.0,19.0,9.0
iran_june_2025,2025-06-24,2025-07-24,0.0821917808219178,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-24,2025-07-31,0.10136986301369863,carry_accepted,25194.558195316753,0.9903733547066379,0.002572981900189863,91.0,61.0,30.0
iran_june_2025,2025-06-24,2025-08-28,0.1780821917808219,carry_accepted,25307.69252557068,0.9846399270041859,0.0018120022366337955,64.0,43.0,21.0
iran_june_2025,2025-06-24,2025-09-25,0.2547945205479452,carry_accepted,25438.652015847485,0.9731121373386762,0.0015690889982359997,13.0,9.0,4.0
iran_june_2025,2025-06-24,2025-12-24,0.5013698630136987,outside_tau,,,,,,
iran_june_2025,2025-06-24,2026-06-25,1.0027397260273974,outside_tau,,,,,,
iran_june_2025,2025-06-24,2026-12-31,1.5205479452054795,outside_tau,,,,,,
iran_june_2025,2025-06-24,2027-12-30,2.5178082191780824,outside_tau,,,,,,
iran_june_2025,2025-06-24,2029-12-27,4.512328767123288,outside_tau,,,,,,
iran_june_2025,2025-06-25,2025-06-26,0.0027397260273972603,outside_tau,,,,,,
iran_june_2025,2025-06-25,2025-07-03,0.021917808219178082,carry_accepted,25250.991371609187,0.9952635867063416,0.00026182684846114466,60.0,40.0,20.0
iran_june_2025,2025-06-25,2025-07-10,0.0410958904109589,carry_accepted,25280.326889962445,0.9986307607551779,0.0006367005008845089,40.0,27.0,13.0
iran_june_2025,2025-06-25,2025-07-17,0.06027397260273973,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-25,2025-07-24,0.07945205479452055,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-25,2025-07-31,0.09863013698630137,carry_accepted,25355.27083631162,0.9867350288464533,0.0004447831639856956,65.0,43.0,22.0
iran_june_2025,2025-06-25,2025-08-28,0.17534246575342466,carry_accepted,25469.550762315102,0.9759780866493368,0.0006861437829617502,33.0,22.0,11.0
iran_june_2025,2025-06-25,2025-09-25,0.25205479452054796,carry_accepted,25605.352416897298,0.9722501475485353,0.00022252880459106778,13.0,9.0,4.0
iran_june_2025,2025-06-25,2025-12-24,0.4986301369863014,outside_tau,,,,,,
iran_june_2025,2025-06-25,2026-03-26,0.7506849315068493,outside_tau,,,,,,
iran_june_2025,2025-06-25,2026-06-25,1.0,outside_tau,,,,,,
iran_june_2025,2025-06-25,2026-12-31,1.5178082191780822,outside_tau,,,,,,
iran_june_2025,2025-06-25,2027-12-30,2.515068493150685,outside_tau,,,,,,
iran_june_2025,2025-06-26,2025-06-26,0.0,outside_tau,,,,,,
iran_june_2025,2025-06-26,2025-07-03,0.019178082191780823,carry_accepted,25525.94549194904,0.9952693754838022,0.0013991199800625878,69.0,46.0,23.0
iran_june_2025,2025-06-26,2025-07-10,0.038356164383561646,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-26,2025-07-17,0.057534246575342465,carry_accepted,25569.27695507748,1.0009116551377284,0.0013223226404395015,24.0,16.0,8.0
iran_june_2025,2025-06-26,2025-07-24,0.07671232876712329,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-26,2025-07-31,0.0958904109589041,carry_accepted,25620.516460644285,0.9878267028924838,0.0017941817619881314,75.0,50.0,25.0
iran_june_2025,2025-06-26,2025-08-28,0.1726027397260274,carry_accepted,25729.086464924778,0.9770362742559582,0.0015366593580042548,41.0,27.0,14.0
iran_june_2025,2025-06-26,2025-09-25,0.2493150684931507,carry_accepted,25864.979502431554,0.973990709908755,0.0003931169037030428,13.0,9.0,4.0
iran_june_2025,2025-06-26,2025-12-24,0.4958904109589041,outside_tau,,,,,,
iran_june_2025,2025-06-26,2026-03-26,0.7479452054794521,outside_tau,,,,,,
iran_june_2025,2025-06-26,2026-06-25,0.9972602739726028,outside_tau,,,,,,
iran_june_2025,2025-06-26,2026-12-31,1.515068493150685,outside_tau,,,,,,
iran_june_2025,2025-06-26,2027-12-30,2.5123287671232877,outside_tau,,,,,,
iran_june_2025,2025-06-26,2028-12-28,3.5095890410958903,outside_tau,,,,,,
iran_june_2025,2025-06-26,2029-12-27,4.506849315068493,outside_tau,,,,,,
iran_june_2025,2025-06-27,2025-07-03,0.01643835616438356,outside_tau,,,,,,
iran_june_2025,2025-06-27,2025-07-10,0.03561643835616438,carry_accepted,25684.88030707761,0.9953310303948387,0.0011337851005826353,51.0,34.0,17.0
iran_june_2025,2025-06-27,2025-07-17,0.0547945205479452,carry_accepted,25705.44489755996,0.9990743684642301,0.00037887994626969486,26.0,17.0,9.0
iran_june_2025,2025-06-27,2025-07-24,0.07397260273972603,carry_accepted,25729.87852937124,0.9857301943100412,0.0006340204225723456,22.0,15.0,7.0
iran_june_2025,2025-06-27,2025-07-31,0.09315068493150686,carry_accepted,25757.608791492847,0.9885311850861543,0.0009179447203076835,72.0,48.0,24.0
iran_june_2025,2025-06-27,2025-08-28,0.16986301369863013,carry_accepted,25876.094758066047,0.9803883335072624,0.00028366088679244506,35.0,23.0,12.0
iran_june_2025,2025-06-27,2025-09-25,0.2465753424657534,carry_accepted,25993.23175798443,0.9751848574302627,0.0008159609294486246,37.0,25.0,12.0
iran_june_2025,2025-06-27,2025-12-24,0.4931506849315068,outside_tau,,,,,,
iran_june_2025,2025-06-27,2026-03-26,0.7452054794520548,outside_tau,,,,,,
iran_june_2025,2025-06-27,2026-06-25,0.9945205479452055,outside_tau,,,,,,
iran_june_2025,2025-06-27,2026-12-31,1.5123287671232877,outside_tau,,,,,,
iran_june_2025,2025-06-27,2027-12-30,2.5095890410958903,outside_tau,,,,,,
iran_june_2025,2025-06-30,2025-07-03,0.00821917808219178,outside_tau,,,,,,
iran_june_2025,2025-06-30,2025-07-10,0.0273972602739726,carry_accepted,25545.688426725446,1.0001283181629839,0.00041425029070081126,84.0,56.0,28.0
iran_june_2025,2025-06-30,2025-07-17,0.04657534246575343,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-30,2025-07-24,0.06575342465753424,anchor_parity_failed,,,,,,
iran_june_2025,2025-06-30,2025-07-31,0.08493150684931507,carry_accepted,25625.979167177175,0.9901132263089393,0.0008474935532708547,65.0,43.0,22.0
iran_june_2025,2025-06-30,2025-08-28,0.16164383561643836,carry_accepted,25750.77814189614,0.9821506560171502,0.0007626442048951728,38.0,25.0,13.0
iran_june_2025,2025-06-30,2025-09-25,0.23835616438356164,carry_accepted,25892.066256670947,0.9752296940451697,0.0008970232492336466,30.0,20.0,10.0
iran_june_2025,2025-06-30,2025-12-24,0.4849315068493151,outside_tau,,,,,,
iran_june_2025,2025-06-30,2026-06-25,0.9863013698630136,outside_tau,,,,,,
iran_june_2025,2025-06-30,2026-12-31,1.5041095890410958,outside_tau,,,,,,
iran_march_2026,2026-03-02,2026-03-02,0.0,outside_tau,,,,,,
iran_march_2026,2026-03-02,2026-03-10,0.021917808219178082,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-02,2026-03-17,0.0410958904109589,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-02,2026-03-24,0.06027397260273973,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-02,2026-03-30,0.07671232876712329,carry_accepted,24981.795233873465,0.9927738271353524,0.0023971487042204736,90.0,60.0,30.0
iran_march_2026,2026-03-02,2026-04-28,0.15616438356164383,carry_accepted,25149.228240772274,0.9809726422123867,0.0015544178251013711,64.0,43.0,21.0
iran_march_2026,2026-03-02,2026-05-26,0.2328767123287671,carry_accepted,25237.03177861913,0.9729715678375842,0.0021033844933034227,47.0,31.0,16.0
iran_march_2026,2026-03-02,2026-06-30,0.3287671232876712,outside_tau,,,,,,
iran_march_2026,2026-03-02,2026-09-29,0.5780821917808219,outside_tau,,,,,,
iran_march_2026,2026-03-02,2026-12-29,0.8273972602739726,outside_tau,,,,,,
iran_march_2026,2026-03-02,2027-12-28,1.8246575342465754,outside_tau,,,,,,
iran_march_2026,2026-03-02,2028-12-26,2.8219178082191783,outside_tau,,,,,,
iran_march_2026,2026-03-04,2026-03-10,0.01643835616438356,outside_tau,,,,,,
iran_march_2026,2026-03-04,2026-03-17,0.03561643835616438,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-04,2026-03-24,0.0547945205479452,carry_accepted,24561.768049288825,0.9957031086711828,0.0016966203381050648,46.0,31.0,15.0
iran_march_2026,2026-03-04,2026-03-30,0.07123287671232877,carry_accepted,24589.020366082743,0.9917147855713951,0.0015082770246669709,85.0,57.0,28.0
iran_march_2026,2026-03-04,2026-04-07,0.09315068493150686,insufficient_pairs,,,,,,
iran_march_2026,2026-03-04,2026-04-28,0.1506849315068493,carry_accepted,24752.239870305602,0.9814047160673125,0.0023333458920732682,69.0,46.0,23.0
iran_march_2026,2026-03-04,2026-05-26,0.2273972602739726,carry_accepted,24863.23085122514,0.9649966061514988,0.001127941745185116,47.0,31.0,16.0
iran_march_2026,2026-03-04,2026-06-30,0.3232876712328767,outside_tau,,,,,,
iran_march_2026,2026-03-04,2026-09-29,0.5726027397260274,outside_tau,,,,,,
iran_march_2026,2026-03-04,2026-12-29,0.821917808219178,outside_tau,,,,,,
iran_march_2026,2026-03-04,2027-06-29,1.3205479452054794,outside_tau,,,,,,
iran_march_2026,2026-03-04,2027-12-28,1.819178082191781,outside_tau,,,,,,
iran_march_2026,2026-03-04,2028-06-27,2.317808219178082,outside_tau,,,,,,
iran_march_2026,2026-03-04,2028-12-26,2.8164383561643835,outside_tau,,,,,,
iran_march_2026,2026-03-05,2026-03-10,0.0136986301369863,outside_tau,,,,,,
iran_march_2026,2026-03-05,2026-03-17,0.03287671232876712,carry_accepted,24785.931635037938,0.9939701618453005,0.0021936520945273546,60.0,40.0,20.0
iran_march_2026,2026-03-05,2026-03-24,0.052054794520547946,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-05,2026-03-30,0.0684931506849315,carry_accepted,24851.912516807897,0.9898167542567382,0.002915035897322806,87.0,58.0,29.0
iran_march_2026,2026-03-05,2026-04-07,0.09041095890410959,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-05,2026-04-28,0.14794520547945206,carry_accepted,25012.002929266495,0.972408203317019,0.0023924149690943445,57.0,38.0,19.0
iran_march_2026,2026-03-05,2026-05-26,0.22465753424657534,carry_accepted,25102.248823759895,0.9455074221380958,0.005310387582567727,39.0,26.0,13.0
iran_march_2026,2026-03-05,2026-06-30,0.32054794520547947,outside_tau,,,,,,
iran_march_2026,2026-03-05,2026-09-29,0.5698630136986301,outside_tau,,,,,,
iran_march_2026,2026-03-05,2026-12-29,0.8191780821917808,outside_tau,,,,,,
iran_march_2026,2026-03-05,2027-06-29,1.3178082191780822,outside_tau,,,,,,
iran_march_2026,2026-03-05,2027-12-28,1.8164383561643835,outside_tau,,,,,,
iran_march_2026,2026-03-05,2028-12-26,2.813698630136986,outside_tau,,,,,,
iran_march_2026,2026-03-06,2026-03-10,0.010958904109589041,outside_tau,,,,,,
iran_march_2026,2026-03-06,2026-03-17,0.030136986301369864,carry_accepted,24487.620726201632,0.9949031334052594,0.002037928892275236,54.0,36.0,18.0
iran_march_2026,2026-03-06,2026-03-24,0.049315068493150684,carry_accepted,24526.417558581736,0.9896504321651388,0.003641061816968613,36.0,24.0,12.0
iran_march_2026,2026-03-06,2026-03-30,0.06575342465753424,carry_accepted,24553.352074421837,0.9931768241739657,0.0017786045440815047,71.0,47.0,24.0
iran_march_2026,2026-03-06,2026-04-07,0.08767123287671233,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-06,2026-04-28,0.14520547945205478,carry_accepted,24718.862400641217,0.9878061789117542,0.0019320371858018708,57.0,38.0,19.0
iran_march_2026,2026-03-06,2026-05-26,0.2219178082191781,carry_accepted,24867.31481630955,0.9641497181944723,0.0024178316861744173,32.0,21.0,11.0
iran_march_2026,2026-03-06,2026-06-30,0.3178082191780822,outside_tau,,,,,,
iran_march_2026,2026-03-06,2026-09-29,0.5671232876712329,outside_tau,,,,,,
iran_march_2026,2026-03-06,2026-12-29,0.8164383561643835,outside_tau,,,,,,
iran_march_2026,2026-03-06,2027-12-28,1.8136986301369864,outside_tau,,,,,,
iran_march_2026,2026-03-06,2028-12-26,2.8109589041095893,outside_tau,,,,,,
iran_march_2026,2026-03-09,2026-03-10,0.0027397260273972603,outside_tau,,,,,,
iran_march_2026,2026-03-09,2026-03-17,0.021917808219178082,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-09,2026-03-24,0.0410958904109589,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-09,2026-03-30,0.057534246575342465,carry_accepted,24144.274817500453,0.9916968255907317,0.0026741194985959453,100.0,67.0,33.0
iran_march_2026,2026-03-09,2026-04-07,0.07945205479452055,anchor_parity_failed,,,,,,
iran_march_2026,2026-03-09,2026-04-28,0.136986301369863,carry_accepted,24309.376334340264,0.9849291158612937,0.003736280972386421,69.0,46.0,23.0
iran_march_2026,2026-03-09,2026-05-26,0.2136986301369863,carry_accepted,24374.810460337318,1.003222950795481,0.0023798378267331586,40.0,27.0,13.0
iran_march_2026,2026-03-09,2026-06-30,0.3095890410958904,outside_tau,,,,,,
iran_march_2026,2026-03-09,2026-09-29,0.5589041095890411,outside_tau,,,,,,
iran_march_2026,2026-03-09,2026-12-29,0.8082191780821918,outside_tau,,,,,,
