seed,step,component,raw_loss,scaled_loss,raw_grad_l2,scaled_grad_l2,scaled_grad_max,scaled_grad_mean,scope,terminal_grad_l2,boundary_penalty_active
17,100,teacher,1.2670335049456588e-10,0.3167583762364146,6.298145229788633e-09,15.745363074471578,5.9167491780639345,0.06103204778696609,new continuation diagnostic; historical gradients unavailable,0.0,False
17,100,iv,1.2692751659228575e-06,0.3173187914807144,7.123630258960989e-07,0.17809075647402473,0.04947812238635969,0.0007518234492227686,new continuation diagnostic; historical gradients unavailable,0.0,False
17,100,pde,0.00018516894197978244,0.18516894197978243,0.003557449448481758,3.557449448481758,0.8861937132717496,0.013925978497266633,new continuation diagnostic; historical gradients unavailable,0.0,False
17,100,convexity,4.497796242776868e-06,4.4977962427768684e-07,9.979021862251576e-07,9.979021862251577e-08,3.243906372664873e-08,4.147851606056278e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
17,120,teacher,1.5015126287322212e-10,0.3753781571830552,5.895982162229761e-09,14.739955405574399,6.428235160313369,0.058527086194832975,new continuation diagnostic; historical gradients unavailable,0.0,False
17,120,iv,5.8215944570726585e-06,1.4553986142681645,3.3231408070795935e-06,0.8307852017698983,0.3335626457159503,0.0033708783675171113,new continuation diagnostic; historical gradients unavailable,0.0,False
17,120,pde,0.0009602643041904776,0.9602643041904776,0.005585323426502715,5.585323426502715,1.3824725911200764,0.022252635542463477,new continuation diagnostic; historical gradients unavailable,0.0,False
17,120,convexity,5.457751986711665e-07,5.457751986711666e-08,2.1722191652242536e-07,2.1722191652242536e-08,5.984957670666268e-09,9.64683130452629e-11,new continuation diagnostic; historical gradients unavailable,0.0,False
17,140,teacher,1.3879002934835833e-10,0.3469750733708958,3.596188706311333e-09,8.99047176577833,3.8080434010599356,0.03369796148724192,new continuation diagnostic; historical gradients unavailable,0.0,False
17,140,iv,9.795636997004493e-07,0.24489092492511233,1.367469634499328e-06,0.341867408624832,0.1384682485480623,0.0012669753176950782,new continuation diagnostic; historical gradients unavailable,0.0,False
17,140,pde,0.0003824075392905692,0.3824075392905692,0.0014123515813852406,1.4123515813852405,0.3869468776967335,0.005730755912005571,new continuation diagnostic; historical gradients unavailable,0.0,False
17,140,convexity,2.8133217301482753e-06,2.8133217301482756e-07,5.875899318387345e-07,5.875899318387345e-08,1.8775910395230596e-08,2.5336798899185457e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
17,160,teacher,1.3313022701589794e-10,0.3328255675397448,4.967554482317457e-09,12.41888620579364,5.497536955836679,0.045591830519838616,new continuation diagnostic; historical gradients unavailable,0.0,False
17,160,iv,2.025279697486357e-06,0.5063199243715892,1.840618496985225e-06,0.46015462424630627,0.1570795382451347,0.0019391746018168703,new continuation diagnostic; historical gradients unavailable,0.0,False
17,160,pde,0.0002940909203271005,0.2940909203271005,0.001466965252051852,1.4669652520518521,0.3385161426657009,0.0062967076469317255,new continuation diagnostic; historical gradients unavailable,0.0,False
17,160,convexity,5.964501197366787e-08,5.964501197366787e-09,7.586320903599611e-08,7.586320903599611e-09,1.5156400467846217e-09,3.174985744504999e-11,new continuation diagnostic; historical gradients unavailable,0.0,False
17,180,teacher,1.398802447878761e-10,0.34970061196969016,2.2865673897424516e-09,5.716418474356128,1.7810028353107632,0.02361700603577289,new continuation diagnostic; historical gradients unavailable,0.0,False
17,180,iv,2.702769246818337e-06,0.6756923117045842,7.864713223818771e-07,0.19661783059546928,0.06173805585380524,0.0007979793949737652,new continuation diagnostic; historical gradients unavailable,0.0,False
17,180,pde,0.0003585494994517175,0.3585494994517175,0.008065391111274524,8.065391111274524,2.410016023849957,0.03314551653515476,new continuation diagnostic; historical gradients unavailable,0.0,False
17,180,convexity,0.0,0.0,0.0,0.0,0.0,0.0,new continuation diagnostic; historical gradients unavailable,0.0,False
17,200,teacher,1.0106562873944105e-10,0.25266407184860257,4.940414811489114e-09,12.351037028722782,5.51383219695821,0.04584094605803653,new continuation diagnostic; historical gradients unavailable,0.0,False
17,200,iv,3.50443902135279e-06,0.8761097553381975,1.8094797260186264e-06,0.4523699315046566,0.13376765328777268,0.0020407096018568364,new continuation diagnostic; historical gradients unavailable,0.0,False
17,200,pde,0.0006040435249453395,0.6040435249453395,0.007893024218845354,7.893024218845353,1.8893961713619012,0.03185976364787441,new continuation diagnostic; historical gradients unavailable,0.0,False
17,200,convexity,0.0,0.0,0.0,0.0,0.0,0.0,new continuation diagnostic; historical gradients unavailable,0.0,False
43,0,teacher,1.5975949561733533e-10,0.3993987390433383,3.367247696827343e-09,8.418119242068355,3.392932761692429,0.032746542048263896,new continuation diagnostic; historical gradients unavailable,0.0,False
43,0,iv,1.7619236532051947e-06,0.4404809133012987,1.465489306868349e-06,0.36637232671708725,0.11099765109563083,0.0014849391818933862,new continuation diagnostic; historical gradients unavailable,0.0,False
43,0,pde,0.003703824970378855,3.703824970378855,0.009906876527644127,9.906876527644126,2.45476266766057,0.04017457280692036,new continuation diagnostic; historical gradients unavailable,0.0,False
43,0,convexity,9.445780078222592e-06,9.445780078222592e-07,2.0850148839480753e-06,2.0850148839480755e-07,6.999321860393349e-08,8.40672553612781e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,20,teacher,1.734244577857482e-10,0.43356114446437044,1.1025655296042839e-08,27.56413824010709,11.298689826966495,0.10848082710627104,new continuation diagnostic; historical gradients unavailable,0.0,False
43,20,iv,5.395645794288424e-06,1.348911448572106,2.0108981436355134e-06,0.5027245359088783,0.19498866816675142,0.0017882826875075769,new continuation diagnostic; historical gradients unavailable,0.0,False
43,20,pde,0.0053217645980524735,5.321764598052473,0.00720836310104736,7.20836310104736,2.314728417702777,0.03193905021797057,new continuation diagnostic; historical gradients unavailable,0.0,False
43,20,convexity,0.0,0.0,0.0,0.0,0.0,0.0,new continuation diagnostic; historical gradients unavailable,0.0,False
43,40,teacher,2.1523727447551055e-10,0.5380931861887763,8.461215156958042e-09,21.1530378923951,8.750360638714552,0.08329608934785421,new continuation diagnostic; historical gradients unavailable,0.0,False
43,40,iv,7.202707691246247e-06,1.8006769228115616,2.140959492262418e-06,0.5352398730656045,0.1591127003418446,0.0022989843271810527,new continuation diagnostic; historical gradients unavailable,0.0,False
43,40,pde,0.0007184468307366639,0.7184468307366639,0.003813708602548287,3.8137086025482874,1.1077093839247056,0.01740203241036284,new continuation diagnostic; historical gradients unavailable,0.0,False
43,40,convexity,1.1098269982624797e-06,1.1098269982624798e-07,6.881170570504427e-07,6.881170570504427e-08,2.199224784271822e-08,2.8244261939065197e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,60,teacher,2.1658869896591654e-10,0.5414717474147912,6.2406991593199e-09,15.601747898299745,6.6275221593579925,0.05922083173246069,new continuation diagnostic; historical gradients unavailable,0.0,False
43,60,iv,2.712501401355879e-06,0.6781253503389697,1.0658174121569991e-06,0.2664543530392498,0.06515186405346006,0.0010503553498434814,new continuation diagnostic; historical gradients unavailable,0.0,False
43,60,pde,0.0006686796327055142,0.6686796327055142,0.0023200127981073417,2.3200127981073417,0.5247445294166254,0.00945839036510281,new continuation diagnostic; historical gradients unavailable,0.0,False
43,60,convexity,2.6424725632037536e-06,2.642472563203754e-07,7.643167046597708e-07,7.643167046597708e-08,2.4289976427545776e-08,3.1407487726906487e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,80,teacher,1.620207354309048e-10,0.4050518385772619,6.962488281271926e-09,17.406220703179812,7.774281693991055,0.06178256756547179,new continuation diagnostic; historical gradients unavailable,0.0,False
43,80,iv,1.3596462898073525e-05,3.3991157245183814,5.9162156498279244e-06,1.479053912456981,0.5312631112307793,0.005644785335198424,new continuation diagnostic; historical gradients unavailable,0.0,False
43,80,pde,0.0006197735145211841,0.6197735145211841,0.010909057168771257,10.909057168771257,2.8120382318621306,0.04882819175078708,new continuation diagnostic; historical gradients unavailable,0.0,False
43,80,convexity,0.0,0.0,0.0,0.0,0.0,0.0,new continuation diagnostic; historical gradients unavailable,0.0,False
43,100,teacher,2.130368200073788e-10,0.5325920500184469,1.6576618004603055e-09,4.144154501150763,1.2200250884690858,0.018105389182510406,new continuation diagnostic; historical gradients unavailable,0.0,False
43,100,iv,8.39936203936923e-07,0.20998405098423073,3.841285124845031e-07,0.09603212812112577,0.02219796231710086,0.0004238776583733443,new continuation diagnostic; historical gradients unavailable,0.0,False
43,100,pde,0.0011816675493062985,1.1816675493062985,0.004854729184195702,4.854729184195702,1.1599867578111456,0.023175832199224908,new continuation diagnostic; historical gradients unavailable,0.0,False
43,100,convexity,2.4242873472079535e-06,2.424287347207954e-07,6.451704940066815e-07,6.451704940066816e-08,2.0337375416889995e-08,2.4821599328748016e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,120,teacher,1.7561964578911418e-10,0.4390491144727854,7.1133719513176284e-09,17.78342987829407,7.626951118763034,0.0681105972622656,new continuation diagnostic; historical gradients unavailable,0.0,False
43,120,iv,1.987940457288823e-05,4.969851143222058,9.396455066641993e-06,2.349113766660498,0.8441583030477102,0.009075594297588769,new continuation diagnostic; historical gradients unavailable,0.0,False
43,120,pde,0.001005882598838021,1.0058825988380211,0.0030033825736297043,3.0033825736297044,1.0681217034929706,0.012893245067479572,new continuation diagnostic; historical gradients unavailable,0.0,False
43,120,convexity,2.5592083483781856e-06,2.559208348378186e-07,7.373025620315539e-07,7.373025620315539e-08,2.2211107347278268e-08,2.861228797464514e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,140,teacher,1.8221780982170748e-10,0.45554452455426864,8.189951071157597e-09,20.47487767789399,8.437565827483601,0.0811711769418494,new continuation diagnostic; historical gradients unavailable,0.0,False
43,140,iv,5.4522023347160235e-06,1.363050583679006,4.1193766493605694e-06,1.0298441623401424,0.37307966628502565,0.003927322463544634,new continuation diagnostic; historical gradients unavailable,0.0,False
43,140,pde,0.0005759503928083425,0.5759503928083425,0.003593932241506418,3.593932241506418,0.7608338311275636,0.015330603100173527,new continuation diagnostic; historical gradients unavailable,0.0,False
43,140,convexity,3.954040536433807e-06,3.9540405364338075e-07,8.495909740779698e-07,8.495909740779698e-08,2.982285745482858e-08,3.3717860604451395e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,160,teacher,1.6578642359519335e-10,0.4144660589879833,3.88004559117042e-09,9.700113977926048,3.8843472415806515,0.03889174201116598,new continuation diagnostic; historical gradients unavailable,0.0,False
43,160,iv,1.7463388484156164e-06,0.4365847121039041,1.4397619472420787e-06,0.35994048681051966,0.15184860523213928,0.001253233990674614,new continuation diagnostic; historical gradients unavailable,0.0,False
43,160,pde,0.0003723664242757047,0.3723664242757047,0.008392541979120795,8.392541979120795,2.70824603235698,0.03892223201405602,new continuation diagnostic; historical gradients unavailable,0.0,False
43,160,convexity,2.161632094818049e-07,2.1616320948180493e-08,2.795142505689772e-07,2.7951425056897717e-08,7.2845670947124445e-09,1.0939746823936475e-10,new continuation diagnostic; historical gradients unavailable,0.0,False
43,180,teacher,2.1512113642323581e-10,0.5378028410580894,4.684004647554279e-09,11.710011618885694,3.4833085723876795,0.0457631087281379,new continuation diagnostic; historical gradients unavailable,0.0,False
43,180,iv,7.60378727284436e-06,1.90094681821109,3.389222128757302e-06,0.8473055321893255,0.26320569275665573,0.0033802103692916734,new continuation diagnostic; historical gradients unavailable,0.0,False
43,180,pde,0.00048786685311719087,0.48786685311719086,0.009025788547378837,9.025788547378836,2.655054741274951,0.03823236248508864,new continuation diagnostic; historical gradients unavailable,0.0,False
43,180,convexity,1.4686201886177209e-05,1.468620188617721e-06,3.4623368619386845e-06,3.4623368619386845e-07,1.195899816358259e-07,1.352041087115505e-09,new continuation diagnostic; historical gradients unavailable,0.0,False
43,200,teacher,1.8088567878165547e-10,0.45221419695413856,3.577121567308118e-09,8.942803918270293,2.7533744085875984,0.03523648393406113,new continuation diagnostic; historical gradients unavailable,0.0,False
43,200,iv,1.2875192748256648e-06,0.3218798187064162,7.301951514019783e-07,0.18254878785049458,0.04356266412247863,0.0007434222398223116,new continuation diagnostic; historical gradients unavailable,0.0,False
43,200,pde,0.0008271186435968138,0.8271186435968139,0.004463419680413003,4.463419680413002,1.3983108925812067,0.018194656747006183,new continuation diagnostic; historical gradients unavailable,0.0,False
43,200,convexity,0.0,0.0,0.0,0.0,0.0,0.0,new continuation diagnostic; historical gradients unavailable,0.0,False
