method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model1,11,R2_FINAL_interior_train_009048,0.11503904174774221,0.0009705869842636742,0.0002999910405408324
model1,11,R2_FINAL_interior_train_009049,0.1535631369626795,0.00048143454136002147,0.0003109530333738327
model1,11,R2_FINAL_interior_train_009050,0.15977345357451248,0.001467401556034098,0.0008584570768019308
model1,11,R2_FINAL_interior_train_009051,0.1536126048538286,0.001379817930495322,0.0009721173035604453
model1,11,R2_FINAL_interior_train_009052,0.15992947301093627,0.0011137162566372196,0.0007101098659058026
model1,11,R2_FINAL_interior_train_009053,0.16356572098434546,0.0007595033991109899,0.00048569531889844185
model1,11,R2_FINAL_interior_train_009054,0.14337793919776157,0.0007820239240848419,0.0005674561012188733
model1,11,R2_FINAL_interior_train_009056,0.1826182662985765,0.0009174749909031845,0.00037768713145009287
model1,11,R2_FINAL_interior_train_009057,0.13827955551887272,0.0009559716688654211,0.0003107071382615724
model1,11,R2_FINAL_interior_train_009058,0.1755738688146843,0.0006143846950429366,0.00017568083789002608
model1,11,R2_FINAL_interior_train_009059,0.15594024588186176,0.0014414886524356486,0.0012019761978256593
model1,11,R2_FINAL_interior_train_009060,0.13565946434923395,0.0011984021837398975,0.0008063335526751353
model1,11,R2_FINAL_interior_train_009061,0.12448590934046673,0.0008802891615515078,0.00037459405284484066
model1,11,R2_FINAL_interior_train_009062,0.1332559273348854,0.0010122276803777924,0.00039276001424394
model1,11,R2_FINAL_interior_train_009063,0.11771296732934262,0.0010961730099326814,0.0007150513557589865
model1,11,R2_FINAL_interior_train_009064,0.15577900676882434,0.0005453095834282753,0.0002405137632746686
model1,11,R2_FINAL_interior_train_009066,0.11438863519078714,0.0007131402923825778,0.00013437757173315692
model1,11,R2_FINAL_interior_train_009067,0.12498773159788358,0.0005606536705908586,0.0004938891304141274
model1,11,R2_FINAL_interior_train_009071,0.10116266369696958,0.0011567453598850192,0.0005527195451225613
model1,11,R2_FINAL_interior_train_009072,0.11394005173996534,0.0010901274064115047,0.0005243247403097321
model1,11,R2_FINAL_interior_train_009074,0.14269438362834708,0.001587282249887875,0.0012551954969243263
model1,11,R2_FINAL_interior_train_009076,0.10108516900972264,0.0011092911081084181,0.000600890229482265
model1,11,R2_FINAL_interior_train_009077,0.134243423230454,0.000708887054104891,0.0004993715342030503
model1,11,R2_FINAL_interior_train_009078,0.1138915087368654,0.0009557037527249114,0.0004816416153099362
model1,11,R2_FINAL_interior_train_009079,0.1317759330673591,0.0009157291471390082,0.00013287198500580032
model1,11,R2_FINAL_interior_train_009081,0.0942300027976986,0.0006432873794364253,0.00022083974724272296
model1,11,R2_FINAL_interior_train_009082,0.1232028099717425,0.0012546187031033304,0.0007482617723274542
model1,11,R2_FINAL_interior_train_009083,0.14718032268979692,0.0017072634122175393,0.0009677749691971883
model1,11,R2_FINAL_interior_train_009084,0.17903098684908997,0.0008283599430182189,0.0004972384603851982
model1,11,R2_FINAL_interior_train_009085,0.09041441087008856,0.0005214150810303825,0.000307571017198897
model1,11,R2_FINAL_interior_train_009086,0.12672904225387968,0.0010514700436081933,0.0008396333042764594
model1,11,R2_FINAL_interior_train_009087,0.12821936770583447,0.0005125768713915754,0.00028796274617771386
model1,11,R2_FINAL_interior_train_009088,0.16052194257054284,0.000631904115721795,0.0004223624499394496
model1,11,R2_FINAL_interior_train_009089,0.14179212718340645,0.0008706142385635251,0.0004263299757561888
model1,11,R2_FINAL_interior_train_009090,0.19150083910604151,0.0012093587085823265,0.0004170110301442946
model1,11,R2_FINAL_interior_train_009091,0.1382469851518646,0.0010342177465452141,0.0005365204329367896
model1,11,R2_FINAL_interior_train_009092,0.08443728627351804,0.0009976174962488434,0.0007671242249512757
model1,11,R2_FINAL_interior_train_009093,0.11392110010859285,0.0013661384931994874,0.0011029657230747355
model1,11,R2_FINAL_interior_train_009094,0.13239370239856443,0.0006306653976908781,0.0006227074442567707
model1,11,R2_FINAL_interior_train_009095,0.1493322860577177,0.0007718472314851912,0.00038801014526112447
model1,11,R2_FINAL_interior_train_009096,0.14295173451533907,0.0007881848253270151,0.00044675331054599244
model1,11,R2_FINAL_interior_train_009097,0.13828696424026302,0.000778021061172015,0.0002941325384817926
model1,11,R2_FINAL_interior_train_009098,0.1478919997953398,0.0009564890533843832,0.000690537540972941
model1,11,R2_FINAL_interior_train_009099,0.1103814043443654,0.0012762363320189829,0.0007976029031370409
model1,11,R2_FINAL_interior_train_009100,0.1633131064828972,0.0010087867198551777,0.0010955145364108815
model1,11,R2_FINAL_interior_train_009101,0.11810912641409105,0.0009737004101476131,0.0005552183117462489
model1,11,R2_FINAL_interior_train_009102,0.1261895175586696,0.0009669606279950723,0.0009044940489077697
model1,11,R2_FINAL_interior_train_009103,0.10723502850016549,0.0008917139456788819,0.0005131139449386558
model1,11,R2_FINAL_interior_train_009104,0.11814524774516998,0.0008606494392056019,0.0004179352038195172
model1,11,R2_FINAL_interior_train_009106,0.11864961575292447,0.000697734318008678,0.0005411364575049213
model1,11,R2_FINAL_interior_train_009107,0.10539647683710217,0.0012151134600696986,0.0008644500124850488
model1,11,R2_FINAL_interior_train_009108,0.13911753798224882,0.0011395833015868486,0.0004332276307512593
model1,11,R2_FINAL_interior_train_009110,0.14664406226143062,0.000640225570948866,0.00044619517563798254
model1,11,R2_FINAL_interior_train_009111,0.149762779514209,0.0008410463576362298,0.0006647895664371347
model1,11,R2_FINAL_interior_train_009112,0.09987844871052416,0.0008232999372692182,0.0006386376850145653
model1,11,R2_FINAL_interior_train_009114,0.13657288410757562,0.0006052374029698306,0.00026686976414922494
model1,11,R2_FINAL_interior_train_009115,0.15096365268336442,0.0008278362122315762,0.00028862438059178126
model1,11,R2_FINAL_interior_train_009116,0.104550864617017,0.0016057767909949498,0.0015218906251476213
model1,11,R2_FINAL_interior_train_009117,0.0724936315066051,0.0007301615227464915,0.0004981584849701555
model1,11,R2_FINAL_interior_train_009118,0.10900104638205454,0.002351787388045438,0.0019951006080730755
model1,11,R2_FINAL_interior_train_009120,0.08948215102807114,0.0009168029127316028,0.0004072787932846357
model1,11,R2_FINAL_interior_train_009121,0.14690167414065156,0.0006241019780176283,0.00044872487462693794
model1,11,R2_FINAL_interior_train_009122,0.17296998801124616,0.0011666246319413228,0.0008102810981316632
model1,11,R2_FINAL_interior_train_009123,0.16452725875228938,0.0009792753203790605,0.0005656739751482637
model1,11,R2_FINAL_interior_train_009124,0.11646266925521823,0.00044526300670153803,0.00016002073676048536
model1,11,R2_FINAL_interior_train_009125,0.11862629932939062,0.0004607321646332213,0.0002136301628885591
model1,11,R2_FINAL_interior_train_009126,0.16864535606166947,0.0012293215987959347,0.0007460965013469737
model1,11,R2_FINAL_interior_train_009127,0.14223808717775283,0.0009553982304775821,0.0007310355157270261
model1,11,R2_FINAL_interior_train_009128,0.1464492836938043,0.0009453197795564306,0.0009708906015825269
model1,11,R2_FINAL_interior_train_009129,0.10524039373937946,0.0009393595946113007,0.0006371608232929733
model1,11,R2_FINAL_interior_train_009130,0.14937853045088506,0.0009611625943534416,0.0006334977995853224
model1,11,R2_FINAL_interior_train_009131,0.12220817817335312,0.0005038790316498963,0.00030552103592022345
model1,11,R2_FINAL_interior_train_009132,0.12424733091385824,0.000685683038530643,0.00026624970428414075
model1,11,R2_FINAL_interior_train_009134,0.13932662689913647,0.001783518032664216,0.001853214264943257
model1,11,R2_FINAL_interior_train_009135,0.12369816002615049,0.0007949454142296083,0.0008027768808613015
model1,11,R2_FINAL_interior_train_009136,0.11227186351885664,0.000925903628778075,0.00034604755767880785
model1,11,R2_FINAL_interior_train_009137,0.15161438320711376,0.0011029673571620636,0.000559550344926037
model1,11,R2_FINAL_interior_train_009138,0.1284136007502432,0.0005376611692991537,0.0005647263214192106
model1,11,R2_FINAL_interior_train_009139,0.1590049964211332,0.0009984322446824016,0.0007800668384965597
model1,11,R2_FINAL_interior_train_009140,0.12253393619975479,0.0011578860618105477,0.0007213685501666754
model1,11,R2_FINAL_interior_train_009141,0.11764339350202051,0.0008201588180154966,0.00030962805799907413
model1,11,R2_FINAL_interior_train_009142,0.10038968282924775,0.000580672578254502,0.0006740335454191116
model1,11,R2_FINAL_interior_train_009143,0.1434258882194035,0.0011663247484426087,0.0006369678507067292
model1,11,R2_FINAL_interior_train_009144,0.15118303568270522,0.0010727591279959764,0.0008671024719142148
model1,11,R2_FINAL_interior_train_009145,0.12646036138404884,0.0009177478579549126,0.00033461449976529176
model1,11,R2_FINAL_interior_train_009146,0.13488312582222237,0.0010049592695288501,0.0007832432680227443
model1,11,R2_FINAL_interior_train_009147,0.13074185998166374,0.0006486678908960232,0.0007611024322897683
model1,11,R2_FINAL_interior_train_009148,0.09996715583070157,0.0007155951528007459,0.00010541965331632593
model1,11,R2_FINAL_interior_train_009149,0.17805164212925523,0.0004114431273506033,0.00011791754999602228
model1,11,R2_FINAL_interior_train_009152,0.13652937076024294,0.0006612546527619369,0.00027270727246802456
model1,11,R2_FINAL_interior_train_009153,0.12762613403755793,0.0008488069023427663,0.0006675489997971256
model1,11,R2_FINAL_interior_train_009154,0.1153193114391744,0.0007421177853061749,0.00019894161354907256
model1,11,R2_FINAL_interior_train_009155,0.14408322933403497,0.0013789045839153239,0.0009524671247599066
model1,11,R2_FINAL_interior_train_009156,0.1537596369807416,0.0012747153013435352,0.0013429293484881729
model1,11,R2_FINAL_interior_train_009157,0.0920317912093092,0.000835415429794426,0.0002833188850040741
model1,11,R2_FINAL_interior_train_009158,0.15761745287501946,0.0007511851448908773,0.00024732416358208163
model1,11,R2_FINAL_interior_train_009159,0.11492656553829475,0.0010578886917420576,0.0008336026780174317
model1,11,R2_FINAL_interior_train_009160,0.08144989251827642,0.0004410701863106427,0.00016794677041829186
model1,11,R2_FINAL_interior_train_009161,0.10118978324529773,0.0008707515021109142,0.0005446018875483427
model1,11,R2_FINAL_interior_train_009162,0.10493264535604452,0.0008948434211162941,0.0005016781507629397
model1,11,R2_FINAL_interior_train_009163,0.13676388833202657,0.0012431234803788362,0.0009541881600233685
model1,11,R2_FINAL_interior_train_009164,0.18567058744978315,0.0008886416950612215,0.000852065877182276
model1,11,R2_FINAL_interior_train_009165,0.11789070244261385,0.000997071167564716,0.0004269728262044381
model1,11,R2_FINAL_interior_train_009166,0.12462213208119603,0.0007378273741699041,0.0003123715956980956
model1,11,R2_FINAL_interior_train_009167,0.13403296397227024,0.0006850693435841532,5.104743901127988e-05
model1,11,R2_FINAL_interior_train_009169,0.1440420370756185,0.0007496235212392545,0.0003085700752520382
model1,11,R2_FINAL_interior_train_009170,0.12151328454200956,0.0010231957649138894,0.0008440972734550116
model1,11,R2_FINAL_interior_train_009171,0.11159195602508869,0.0010834345030273594,0.0004860370297928364
model1,11,R2_FINAL_interior_train_009172,0.13312893432115092,0.0009409608326632743,0.00047011981352136335
model1,11,R2_FINAL_interior_train_009173,0.13902446585589176,0.001310091006575108,0.0013213648923671663
model1,11,R2_FINAL_interior_train_009174,0.15788209962592656,0.0010362452434145271,0.0005316682833235866
model1,11,R2_FINAL_interior_train_009175,0.12567990805048643,0.000774241026623587,0.00017224583358715125
model1,11,R2_FINAL_interior_train_009176,0.16074895719838417,0.0016755928057865656,0.0008878029257693823
model1,11,R2_FINAL_interior_train_009178,0.10924132550948068,0.0008465114345134497,0.0008730871940077153
model1,11,R2_FINAL_interior_train_009179,0.14820104585528407,0.0009880880399093161,0.0002670577916163281
model1,11,R2_FINAL_interior_train_009180,0.1234395986564867,0.0010330020030797265,0.0006338631610308215
model1,11,R2_FINAL_interior_train_009181,0.1166636216106602,0.0010642964934301266,0.00033450835886921735
model1,11,R2_FINAL_interior_train_009183,0.15679705035430974,0.0010228957861826852,0.0006202957218661217
model1,11,R2_FINAL_interior_train_009184,0.1619741049336723,0.0006486320264855956,0.00029947885007922955
model1,11,R2_FINAL_interior_train_009185,0.09393410337626369,0.0009000750468960733,0.0002955331836814152
model1,11,R2_FINAL_interior_train_009186,0.15875839563095476,0.0013079361223433555,0.0010545484300144904
model1,11,R2_FINAL_interior_train_009187,0.07316191836681205,0.0005288765280137027,8.392845682921557e-05
model1,11,R2_FINAL_interior_train_009189,0.1452202346960105,0.0015388530233291994,0.0011996454139065983
model1,11,R2_FINAL_interior_train_009190,0.1282089676346711,0.0009809420348222116,0.00038655477414190173
model1,11,R2_FINAL_interior_train_009191,0.10335432287299448,0.0006162191100597377,0.00023930536478198875
model1,11,R2_FINAL_interior_train_009192,0.14876644947493128,0.0014112401883923,0.001229203141886294
model1,11,R2_FINAL_interior_train_009193,0.1852236177401601,0.0008952157138896281,0.0006851948413224931
model1,11,R2_FINAL_interior_train_009195,0.13814016317580396,0.0006270451794264302,0.0002661306961103723
model1,11,R2_FINAL_interior_train_009196,0.15364257488053767,0.0006483939753558909,9.327756319144813e-05
model1,11,R2_FINAL_interior_train_009199,0.08766256154690585,0.00084517063196699,0.00029917893194943753
model1,11,R2_FINAL_interior_train_009200,0.13525157807810262,0.0010144437639176627,0.0005143016590099605
model1,11,R2_FINAL_interior_train_009201,0.13536319658297397,0.0010042317493636887,0.00034808458330656095
model1,11,R2_FINAL_interior_train_009202,0.1878968752542354,0.0014720115592698278,0.0012166943605905834
model1,11,R2_FINAL_interior_train_009203,0.13817945380213625,0.001106375900524501,0.0009152593800922276
model1,11,R2_FINAL_interior_train_009204,0.10400251409878858,0.0008480861225862343,0.0008302562546769863
model1,11,R2_FINAL_interior_train_009205,0.16084295447156619,0.0010074251809423828,0.0005943258550193558
model1,11,R2_FINAL_interior_train_009206,0.1362282703524229,0.0011477557907012533,0.0007984284103388094
model1,11,R2_FINAL_interior_train_009207,0.13867164450297206,0.0007819016577554753,0.0003334547085643636
model1,11,R2_FINAL_interior_train_009208,0.1308499450677952,0.0015597041771539225,0.0007564380314078055
model1,11,R2_FINAL_interior_train_009210,0.1436422705384094,0.001108277213731023,0.0010205664257670836
model1,11,R2_FINAL_interior_train_009211,0.13703328091045855,0.00052402030044016,0.00023878807169195834
model1,11,R2_FINAL_interior_train_009212,0.08294027592668334,0.000889550339130157,0.00023031333429731019
model1,11,R2_FINAL_interior_train_009214,0.16066223728740975,0.0009698627554660683,0.0004491907093066677
model1,11,R2_FINAL_interior_train_009216,0.11195268535758132,0.0009575985772949304,0.0007932636105787538
model1,11,R2_FINAL_interior_train_009217,0.1624453932721594,0.001016396682128356,0.00025297353750464407
model1,11,R2_FINAL_interior_train_009219,0.16083339606377983,0.0013354483221772859,0.0007981177597312766
model1,11,R2_FINAL_interior_train_009221,0.13576016681660807,0.0013412519512512008,0.0008062311002581963
model1,11,R2_FINAL_interior_train_009222,0.1183492661731952,0.0009391966114401094,0.00047759368105520323
model1,11,R2_FINAL_interior_train_009223,0.11418241723088368,0.0012297765440661872,0.0007565845748589027
model1,11,R2_FINAL_interior_train_009224,0.12669574245145201,0.0013254755022662089,0.0008822611391217845
model1,11,R2_FINAL_interior_train_009225,0.131921298069172,0.0006055950791156766,0.00036154270811909766
model1,11,R2_FINAL_interior_train_009226,0.1208341520515225,0.0007127271798634537,0.00044816524761936077
model1,11,R2_FINAL_interior_train_009228,0.1732979255397512,0.0006198568679927953,0.0005541148117958562
model1,11,R2_FINAL_interior_train_009229,0.08282324225349671,0.0005855359362140629,0.00012589564709828088
model1,11,R2_FINAL_interior_train_009230,0.15483721824494928,0.0009182804438534729,0.00025248314628847457
model1,11,R2_FINAL_interior_train_009231,0.13751727062353872,0.0008561631167061596,0.00042315292067454007
model1,11,R2_FINAL_interior_train_009232,0.14814232525294488,0.0013001433504372885,0.0006192273229534286
model1,11,R2_FINAL_interior_train_009233,0.1508201291629497,0.0006260069124187134,0.00042044390848236296
model1,11,R2_FINAL_interior_train_009235,0.09813966914188957,0.0009790610422785453,0.0005620821140767636
model1,11,R2_FINAL_interior_train_009236,0.1091376806510677,0.0008685612663517423,0.0006385384628674078
model1,11,R2_FINAL_interior_train_009237,0.12035332240643813,0.0006216183302862598,0.00023756006965610878
model1,11,R2_FINAL_interior_train_009238,0.15396847400857352,0.0010767776111551331,0.0004890345280702617
model1,11,R2_FINAL_interior_train_009239,0.0832125388678316,0.000800700922262295,0.0005503867184339909
model1,11,R2_FINAL_interior_train_009240,0.10302136054354,0.0007580832614069918,0.0004253230984502268
model1,11,R2_FINAL_interior_train_009241,0.1517406148167171,0.001116188248349468,0.0004740678044603964
model1,11,R2_FINAL_interior_train_009242,0.12445083309647749,0.0011221075710432728,0.001220362447398996
model1,11,R2_FINAL_interior_train_009243,0.10101876527585033,0.0007000408901740123,0.0005234517085940612
model1,11,R2_FINAL_interior_train_009244,0.07943682402463174,0.0007726366048846468,0.0001455918569559786
model1,11,R2_FINAL_interior_train_009245,0.10948189597943427,0.0006075369190636415,0.0001527688518199963
model1,11,R2_FINAL_interior_train_009246,0.13682933382436124,0.0006494160528103457,0.00042709838585140497
model1,11,R2_FINAL_interior_train_009247,0.14038448987342458,0.0010839032470770997,0.0010123774510595726
model1,11,R2_FINAL_interior_train_009249,0.1665734716656821,0.0013585706459974887,0.0010825917676617776
model1,11,R2_FINAL_interior_train_009250,0.12344359035197147,0.0009980696541335846,0.0005044825736074433
model1,11,R2_FINAL_interior_train_009251,0.11532037282704721,0.0007355311349498932,0.00021186483045058742
model1,11,R2_FINAL_interior_train_009252,0.14619152473341848,0.0006308246760285339,0.0002486404220993629
model1,11,R2_FINAL_interior_train_009253,0.16229890200926197,0.0008021267799749035,0.00048296363859429224
model1,11,R2_FINAL_interior_train_009255,0.10630763971263586,0.0006133485377225539,0.00045700984758821893
model1,11,R2_FINAL_interior_train_009256,0.07382973177353733,0.00041404783688021255,0.00012984901385848665
model1,11,R2_FINAL_interior_train_009257,0.13371065852156108,0.0017516364191266758,0.0013361343829595637
model1,11,R2_FINAL_interior_train_009259,0.13236734199749517,0.001107418299919436,0.0011549286828952479
model1,11,R2_FINAL_interior_train_009260,0.1444935400433925,0.0008107290257515263,0.000571366658869391
model1,11,R2_FINAL_interior_train_009261,0.1199780218112518,0.001857693681700405,0.0015112508208523323
model1,11,R2_FINAL_interior_train_009262,0.10534877684709557,0.0009106270906677439,0.0007439199890937553
model1,11,R2_FINAL_interior_train_009263,0.14560783813464973,0.0006138657050639686,0.00016692000356474313
model1,11,R2_FINAL_interior_train_009264,0.17487060041157557,0.0005354767789744061,1.713570717572663e-05
model1,11,R2_FINAL_interior_train_009265,0.1275058574603996,0.00047535085759595354,0.0002628518517447701
model1,11,R2_FINAL_interior_train_009266,0.11419598901080509,0.0009488044439175149,0.00048525518674594247
model1,11,R2_FINAL_interior_train_009269,0.16452501325003327,0.000988654339036377,0.0004679297096042697
model1,11,R2_FINAL_interior_train_009270,0.13820551948378537,0.001606284287631568,0.0009215282605577412
model1,11,R2_FINAL_interior_train_009271,0.1417006054991345,0.0008419478922167394,0.000604966143378995
model1,11,R2_FINAL_interior_train_009272,0.1515722824713972,0.0009732622884901219,0.0003956867267811132
model1,11,R2_FINAL_interior_train_009273,0.14184818193321488,0.0007221949979831978,0.0005106323234987183
model1,11,R2_FINAL_interior_train_009274,0.17287310150270446,0.001384038869321729,0.0012361335967793693
model1,11,R2_FINAL_interior_train_009275,0.11922376168715294,0.0008389974652156635,0.0003114043142808175
model1,11,R2_FINAL_interior_train_009277,0.13572219478231753,0.0016852879442952797,0.0013304250567049258
model1,11,R2_FINAL_interior_train_009278,0.18001446215179287,0.0011480850571182917,0.000530788215667101
model1,11,R2_FINAL_interior_train_009279,0.13994113662954913,0.0010475065819123078,0.0007211430471936092
model1,11,R2_FINAL_interior_train_009280,0.1462817384327248,0.0012360403429211102,0.0006329946561127793
model1,11,R2_FINAL_interior_train_009281,0.15490821643892594,0.0015691947298798366,0.001379020263347864
model1,11,R2_FINAL_interior_train_009283,0.11216066498725062,0.001475494062205075,0.0013840805575609028
model1,11,R2_FINAL_interior_train_009287,0.16199511036873704,0.0007633343747184413,0.00025917463924225747
model1,11,R2_FINAL_interior_train_009288,0.16052090300939817,0.0012896758171736025,0.0014777279164712132
model1,11,R2_FINAL_interior_train_009289,0.11085230216733266,0.0010194514980460606,0.00041674693152684856
model1,11,R2_FINAL_interior_train_009290,0.12689156280473673,0.0008328843469342343,0.0003947705871804536
model1,11,R2_FINAL_interior_train_009292,0.15256249422480161,0.0006651888189376366,0.00030792180136280344
model1,11,R2_FINAL_interior_train_009293,0.14312826236296938,0.0013824387417283456,0.001373524130633736
model1,11,R2_FINAL_interior_train_009294,0.13534450393909545,0.0006501766442539505,0.0003553251518283874
model1,11,R2_FINAL_interior_train_009295,0.14121811309724022,0.0003924518915010622,0.00033398863896531893
model1,11,R2_FINAL_interior_train_009296,0.14378654650010886,0.001459811740284368,0.0010981987444630852
model1,11,R2_FINAL_interior_train_009297,0.16383858402108603,0.0008198624415708882,0.0003232982267128289
model1,11,R2_FINAL_interior_train_009298,0.18808070478948327,0.0006830869628368447,0.00030444477162255
model1,11,R2_FINAL_interior_train_009299,0.14293555189280777,0.0012725964547421512,0.0011496560044076175
model1,11,R2_FINAL_interior_train_009300,0.12532748180553077,0.00114418610169075,0.0008432795026451138
model1,11,R2_FINAL_interior_train_009301,0.16496055847681268,0.0005714287915738586,0.0005132782234290799
model1,11,R2_FINAL_interior_train_009302,0.11578547048132755,0.0013476567509542005,0.0015202353652618255
model1,11,R2_FINAL_interior_train_009303,0.15571757550257379,0.0010906921940971816,0.0007270280370682235
model1,11,R2_FINAL_interior_train_009304,0.11167454728195822,0.0004675572767463301,0.00013873409448010446
model1,11,R2_FINAL_interior_train_009306,0.09715734187387891,0.0003705507492143422,9.418921216939443e-05
model1,11,R2_FINAL_interior_train_009307,0.15221597188230737,0.0010498423010994753,0.00111182579791173
model1,11,R2_FINAL_interior_train_009308,0.09973511624365251,0.0009529802502166085,0.0008287428749618989
model1,11,R2_FINAL_interior_train_009309,0.16127056710926652,0.0005227813667196043,0.00018606757325054474
model1,11,R2_FINAL_interior_train_009311,0.162767855587805,0.0013803599725593003,0.0011217495194054364
model1,11,R2_FINAL_interior_train_009313,0.15559356029976884,0.0005713235933723725,0.000491119283325288
model1,11,R2_FINAL_interior_train_009315,0.11804836249836131,0.0007040833926461519,0.0003457930734676991
model1,11,R2_FINAL_interior_train_009316,0.14325807162396506,0.0009076320928356854,0.000509554830696408
model1,11,R2_FINAL_interior_train_009317,0.12828296920452345,0.0006081740957801851,0.00012967639170951328
model1,11,R2_FINAL_interior_train_009318,0.18194501806154034,0.0014348096755546717,0.0006531420682629902
model1,11,R2_FINAL_interior_train_009320,0.12066627950024797,0.000965935199928066,0.000793279120570067
