case,geometry,noise,model,arm,n_fit,n_hold,failed_prices,price_bound_violations,invalid_iv_pairs,price_rmse_spot,iv_rmse,z_mae,z_max_error,parameter_gate,price_gate,seconds,truth_quadrature_max_difference,predicted_quadrature_max_difference,failed_parameter_case
905103_00,rich,0.0,unified_v6/unified,encoder,60,30,0,0,0,0.00539127659784331,0.025437669873460567,0.8322216620495304,2.1771552011538957,False,False,0.23516449999442557,8.493206138382448e-14,2.0261570199409107e-14,False
905103_00,rich,0.0,unified_v6/unified,refined,60,30,0,0,0,0.0013489652300011541,0.006781849317842439,1.1863026530586835,4.436705163204693,False,False,1.006556707994605,8.493206138382448e-14,2.1538326677728037e-14,False
905103_00,rich,0.0,seed_17/repaired,encoder,60,30,0,0,0,0.004760094349413977,0.022090972256331654,0.8506494726235918,2.225708252523718,False,False,0.005348333004803862,8.493206138382448e-14,1.992850329202156e-14,False
905103_00,rich,0.0,seed_17/repaired,refined,60,30,0,0,0,0.0018686283469769012,0.008694141314223863,1.142509249571429,5.161214474145082,False,False,0.33249433300079545,8.493206138382448e-14,2.0816681711721685e-14,False
905103_00,rich,0.0,seed_29/repaired,encoder,60,30,0,0,0,0.005829635239055656,0.023232709004726786,0.8368780169931866,2.2411554279093817,False,False,0.0045887500018579885,8.493206138382448e-14,2.0650148258027912e-14,False
905103_00,rich,0.0,seed_29/repaired,refined,60,30,0,0,0,0.0010268035240950139,0.005234869837798236,1.1329318305834584,4.189158766005518,False,False,0.3294387919959263,8.493206138382448e-14,2.0539125955565396e-14,False
905103_00,rich,0.0,seed_43/repaired,encoder,60,30,0,0,0,0.00514015204131662,0.02068897592189301,0.8473735230992847,2.266008316475764,False,False,0.004375874996185303,8.493206138382448e-14,2.0483614804334138e-14,False
905103_00,rich,0.0,seed_43/repaired,refined,60,30,0,0,0,0.0025952218422458204,0.00828894355632914,1.258014821618801,5.575835770379882,False,False,0.3378592919980292,8.493206138382448e-14,2.1149748619109232e-14,False
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,60,30,0,0,0,9.694605782913357e-17,8.051987683041493e-16,2.6282494101533677e-11,1.45936647514835e-10,True,True,47.7698127919939,8.493206138382448e-14,7.394085344003543e-14,False
905103_00,rich,0.01,unified_v6/unified,encoder,60,30,0,0,0,0.005507050424408661,0.02446495521591008,0.8280112914618212,2.215393378961463,False,False,0.0051192500031902455,8.493206138382448e-14,2.0372592501871623e-14,False
905103_00,rich,0.01,unified_v6/unified,refined,60,30,0,0,0,0.0014205256483643537,0.004186855106673961,0.613535215047784,1.5203694561055654,False,False,0.3517272919998504,8.493206138382448e-14,2.4868995751603507e-14,False
905103_00,rich,0.01,seed_17/repaired,encoder,60,30,0,0,0,0.005029989081377369,0.02340799210285817,0.8443615737259899,2.2605009761633563,False,False,0.005060750001575798,8.493206138382448e-14,2.0372592501871623e-14,False
905103_00,rich,0.01,seed_17/repaired,refined,60,30,0,0,0,0.0012484387013317055,0.0037598206739601608,0.6070219282818484,1.498481926854418,False,False,0.3488627499973518,8.493206138382448e-14,2.4980018054066022e-14,False
905103_00,rich,0.01,seed_29/repaired,encoder,60,30,0,0,0,0.006447926244827281,0.024861258979422863,0.8307047536668873,2.2739070276933684,False,False,0.005834625000716187,8.493206138382448e-14,2.0539125955565396e-14,False
905103_00,rich,0.01,seed_29/repaired,refined,60,30,0,0,0,0.0012790539810258602,0.003871445960352853,0.6117378849110211,1.5545587953026745,False,False,0.35037575000023935,8.493206138382448e-14,3.186340080674199e-14,False
905103_00,rich,0.01,seed_43/repaired,encoder,60,30,0,0,0,0.005735884740258189,0.022027874315173397,0.8410722446863964,2.298395817781766,False,False,0.0056915410023066215,8.493206138382448e-14,2.0539125955565396e-14,False
905103_00,rich,0.01,seed_43/repaired,refined,60,30,0,0,0,0.0014744964277723562,0.004368496139920259,0.6074153331700393,1.4773513149296296,False,False,0.350591832997452,8.493206138382448e-14,2.1649348980190553e-14,False
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,60,30,0,0,0,0.00033979942154122256,0.0013341646307615048,2.070295887392862,9.479623573988194,False,False,25.107978832995286,8.493206138382448e-14,0.00017196863115748195,False
905103_00,single_expiry,0.0,unified_v6/unified,encoder,10,5,0,0,0,0.002433021614458543,0.013960297658453573,0.8315138339445991,2.1415281466098612,False,False,0.0033422920023440383,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.0,unified_v6/unified,refined,10,5,0,0,0,0.0003187861086207521,0.0017071397773992954,0.5074757551501595,1.8859624561483939,False,False,0.30201825000403915,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.0,seed_17/repaired,encoder,10,5,0,0,0,0.0026941773246174057,0.014778202958355122,0.8403953141035757,2.2111223721288518,False,False,0.002869833006116096,1.1712852909795402e-14,1.1546319456101628e-14,False
905103_00,single_expiry,0.0,seed_17/repaired,refined,10,5,0,0,0,0.00035713460346615514,0.0019118543455418871,0.5207397665332016,1.867812306632863,False,False,0.304653999999573,1.1712852909795402e-14,1.1934897514720433e-14,False
905103_00,single_expiry,0.0,seed_29/repaired,encoder,10,5,0,0,0,0.002543726512081691,0.014395082350841124,0.8376579782697817,2.2523713729846917,False,False,0.003055499997572042,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.0,seed_29/repaired,refined,10,5,0,0,0,0.0003447617842930471,0.0018458745509930738,0.513138515265431,1.8540412404786242,False,False,0.3023290420023841,1.1712852909795402e-14,1.176836406102666e-14,False
905103_00,single_expiry,0.0,seed_43/repaired,encoder,10,5,0,0,0,0.00264187202565268,0.014623882230366893,0.8453998063906634,2.238671644679467,False,False,0.0034681249962886795,1.1712852909795402e-14,1.1601830607332886e-14,False
905103_00,single_expiry,0.0,seed_43/repaired,refined,10,5,0,0,0,0.00033924381160582473,0.0018156285043004286,0.5206573427672971,1.883374017782584,False,False,0.30937545799679356,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.0,seed_43/repaired,hybrid_polish,10,5,0,0,0,1.8544949328227787e-10,9.83945074212987e-10,0.8863022495823951,2.9936162718318187,False,True,8.134593957998732,1.1712852909795402e-14,1.1934897514720433e-14,False
905103_00,single_expiry,0.01,unified_v6/unified,encoder,10,5,0,0,0,0.0025606060581646176,0.014973265611439444,0.8322078855935174,2.1606160463230437,False,False,0.00341166699945461,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.01,unified_v6/unified,refined,10,5,0,0,0,0.0005498586721426246,0.003042665915930334,0.7383450262420744,1.674072451185129,False,False,0.2999218330005533,1.1712852909795402e-14,1.1934897514720433e-14,False
905103_00,single_expiry,0.01,seed_17/repaired,encoder,10,5,0,0,0,0.0025932648590347445,0.015129480245703516,0.8408379026660591,2.227202897271208,False,False,0.0029089999952702783,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.01,seed_17/repaired,refined,10,5,0,0,0,0.0006185018625521417,0.0034344328563611767,0.7320754325315643,1.6572415666589815,False,False,0.29608995899616275,1.1712852909795402e-14,1.1823875212257917e-14,False
905103_00,single_expiry,0.01,seed_29/repaired,encoder,10,5,0,0,0,0.0026432991200622006,0.015451085439972414,0.83806321970513,2.25804170409461,False,False,0.003301208998891525,1.1712852909795402e-14,1.176836406102666e-14,False
905103_00,single_expiry,0.01,seed_29/repaired,refined,10,5,0,0,0,0.0006709380884349057,0.0037480515167464816,0.7346095651212707,1.6617096104668403,False,False,0.29801516699808417,1.1712852909795402e-14,1.1823875212257917e-14,False
905103_00,single_expiry,0.01,seed_43/repaired,encoder,10,5,0,0,0,0.002675331492633969,0.015666738009928047,0.8456188939226799,2.2442418508566453,False,False,0.0034263329944224097,1.1712852909795402e-14,1.1712852909795402e-14,False
905103_00,single_expiry,0.01,seed_43/repaired,refined,10,5,0,0,0,0.0006898993893304461,0.0038650366492454184,0.7413273022462771,1.630778291428354,False,False,0.29930604199762456,1.1712852909795402e-14,1.1823875212257917e-14,False
905103_00,single_expiry,0.01,seed_43/repaired,hybrid_polish,10,5,0,0,0,0.00043984940338405014,0.00234053170613369,4.021406262437764,9.69197416442387,False,False,6.793842084000062,1.1712852909795402e-14,1.1879386363489175e-14,False
905103_01,rich,0.0,unified_v6/unified,encoder,60,30,0,0,0,0.003319397626150791,0.01017626701453267,0.6109001575375184,1.676450595972681,False,False,0.00562441699730698,1.865174681370263e-14,1.9595436384634013e-14,False
905103_01,rich,0.0,unified_v6/unified,refined,60,30,0,0,0,0.0004939441199768109,0.0014884159777875207,0.41139817573495535,2.031794008600926,False,False,0.3418960839990177,1.865174681370263e-14,1.8318679906315083e-14,False
905103_01,rich,0.0,seed_17/repaired,encoder,60,30,0,0,0,0.0030690916428953406,0.010096284497283921,0.6115134752949316,1.6959306451709797,False,False,0.004387666005641222,1.865174681370263e-14,1.9317880628477724e-14,False
905103_01,rich,0.0,seed_17/repaired,refined,60,30,0,0,0,0.0004089303190303936,0.0012597057549762422,0.44760658684699867,2.0960786145063244,False,False,0.3400570410012733,1.865174681370263e-14,1.84297022087776e-14,False
905103_01,rich,0.0,seed_29/repaired,encoder,60,30,0,0,0,0.003559682169728733,0.010246658244087162,0.6034012956965829,1.66604049478445,False,False,0.005008665997593198,1.865174681370263e-14,1.9595436384634013e-14,False
905103_01,rich,0.0,seed_29/repaired,refined,60,30,0,0,0,0.00043096366929503305,0.0013604252687780033,0.384787049059524,1.9225713669113516,False,False,0.34053562499320833,1.865174681370263e-14,1.8540724511240114e-14,False
905103_01,rich,0.0,seed_43/repaired,encoder,60,30,0,0,0,0.003907498339180081,0.010095970673352687,0.6096628002526507,1.6781726987556524,False,False,0.005670250000548549,1.865174681370263e-14,1.9262369477246466e-14,False
905103_01,rich,0.0,seed_43/repaired,refined,60,30,0,0,0,0.0003893649428600914,0.0012808876945149608,0.3732496574561271,1.912747924413506,False,False,0.33966974999930244,1.865174681370263e-14,1.8540724511240114e-14,False
905103_01,rich,0.0,seed_43/repaired,hybrid_polish,60,30,0,0,0,9.981722085373496e-17,8.893341500780373e-16,1.0699579333145635e-12,7.31089618165817e-12,True,True,2.8481715000016266,1.865174681370263e-14,1.8540724511240114e-14,False
905103_01,rich,0.01,unified_v6/unified,encoder,60,30,0,0,0,0.0037631043562449218,0.01159398106743133,0.6059931523589918,1.661599987733196,False,False,0.00531554199551465,1.865174681370263e-14,1.9595436384634013e-14,False
905103_01,rich,0.01,unified_v6/unified,refined,60,30,0,0,0,0.0007160443853258052,0.003265325355805777,0.6515101431581363,1.5741944431297485,False,False,0.34153004200197756,1.865174681370263e-14,1.8762769116165146e-14,False
905103_01,rich,0.01,seed_17/repaired,encoder,60,30,0,0,0,0.0034886107692913937,0.011842607115863777,0.6055460982921137,1.6803833494832274,False,False,0.004834500003198627,1.865174681370263e-14,1.970645868709653e-14,False
905103_01,rich,0.01,seed_17/repaired,refined,60,30,0,0,0,0.0007219539299089279,0.003282627778754829,0.6517809316466359,1.5769639416186252,False,False,0.33734829100285424,1.865174681370263e-14,1.8596235662471372e-14,False
905103_01,rich,0.01,seed_29/repaired,encoder,60,30,0,0,0,0.003984901779007977,0.012813436571477635,0.59830021454482,1.6489521888388572,False,False,0.005012207999243401,1.865174681370263e-14,1.942890293094024e-14,False
905103_01,rich,0.01,seed_29/repaired,refined,60,30,0,0,0,0.0007055008257124401,0.0032910916412425555,0.643525163290873,1.5716057470177272,False,False,0.34085345800122013,1.865174681370263e-14,1.8818280267396403e-14,False
905103_01,rich,0.01,seed_43/repaired,encoder,60,30,0,0,0,0.0040836043800894254,0.011986291320522166,0.602803966482506,1.6597352833954642,False,False,0.005043791999923997,1.865174681370263e-14,1.9484414082171497e-14,False
905103_01,rich,0.01,seed_43/repaired,refined,60,30,0,0,0,0.0007166642496354861,0.003292313613944885,0.6460031488805857,1.5534700293845531,False,False,0.3353881669972907,1.865174681370263e-14,1.8540724511240114e-14,False
905103_01,rich,0.01,seed_43/repaired,hybrid_polish,60,30,0,0,0,0.0009682106406376012,0.004249609280304383,10.32689288348106,28.230485224190176,False,False,16.62274791699747,1.865174681370263e-14,1.8485213360008856e-14,False
905103_01,single_expiry,0.0,unified_v6/unified,encoder,10,5,0,0,0,0.00044179905542196513,0.002742862154598769,0.6200354660574148,1.6157579412516216,False,False,0.003650208003818989,1.021405182655144e-14,1.0103029524088925e-14,False
905103_01,single_expiry,0.0,unified_v6/unified,refined,10,5,0,0,0,0.0002734248722295574,0.0015682120374884319,0.6013023237167531,1.5374210692549037,False,False,0.3093546250020154,1.021405182655144e-14,1.0158540675320182e-14,False
905103_01,single_expiry,0.0,seed_17/repaired,encoder,10,5,0,0,0,0.0008716502226391717,0.005037873091432119,0.6114082926777041,1.6055519390623512,False,False,0.002987291998579167,1.021405182655144e-14,1.021405182655144e-14,False
905103_01,single_expiry,0.0,seed_17/repaired,refined,10,5,0,0,0,0.00044418119838722893,0.0023393546932417623,0.5884815164864081,1.5097559700077563,False,False,0.3126827919986681,1.021405182655144e-14,1.0325074129013956e-14,False
905103_01,single_expiry,0.0,seed_29/repaired,encoder,10,5,0,0,0,0.00036209980050147083,0.0019222255346887718,0.6084163653365163,1.5920759809463778,False,False,0.003122374997474253,1.021405182655144e-14,1.021405182655144e-14,False
905103_01,single_expiry,0.0,seed_29/repaired,refined,10,5,0,0,0,0.00035979401602268646,0.0019064436850306592,0.6030422875072038,1.577011449290012,False,False,0.31495649999851594,1.021405182655144e-14,1.0269562977782698e-14,False
905103_01,single_expiry,0.0,seed_43/repaired,encoder,10,5,0,0,0,0.0005187704692809182,0.0031006201662045286,0.6125927219282457,1.5864755720269348,False,False,0.0027211659980821423,1.021405182655144e-14,1.0269562977782698e-14,False
905103_01,single_expiry,0.0,seed_43/repaired,refined,10,5,0,0,0,0.00023407862696895625,0.0012800820726194884,0.5852238735119666,1.4953145066356333,False,False,0.30966241599526256,1.021405182655144e-14,1.0325074129013956e-14,False
