case,geometry,noise,model,arm,parameter,true,estimated,absolute_error
905103_00,rich,0.0,seed_17/repaired,encoder,v0_slow,0.16280180862021118,0.19513195438805958,0.0323301457678484
905103_00,rich,0.0,seed_17/repaired,encoder,kappa_fast,2.461256560825767,5.7055609129946845,3.2443043521689177
905103_00,rich,0.0,seed_17/repaired,encoder,theta_fast,0.6387831242852268,0.5091694737141449,0.12961365057108187
905103_00,rich,0.0,seed_17/repaired,encoder,sigma_fast,0.8161006179047474,1.0248613956239707,0.2087607777192233
905103_00,rich,0.0,seed_17/repaired,encoder,rho_fast,0.6848896267912096,-0.039090716006965426,0.723980342798175
905103_00,rich,0.0,seed_17/repaired,encoder,v0_fast,0.20061061766634494,0.14083961357132246,0.05977100409502248
905103_00,rich,0.0,seed_17/repaired,refined,kappa_slow,0.14138724777458764,0.6542461931454236,0.512858945370836
905103_00,rich,0.0,seed_17/repaired,refined,theta_slow,0.05411233446173527,0.24567458096182465,0.19156224650008938
905103_00,rich,0.0,seed_17/repaired,refined,sigma_slow,0.05854593683999458,0.22189486862953553,0.16334893178954096
905103_00,rich,0.0,seed_17/repaired,refined,rho_slow,0.1703211097642751,0.9568031101046441,0.786482000340369
905103_00,rich,0.0,seed_17/repaired,refined,v0_slow,0.16280180862021118,0.21431783481137265,0.05151602619116147
905103_00,rich,0.0,seed_17/repaired,refined,kappa_fast,2.461256560825767,3.228938460294935,0.7676818994691681
905103_00,rich,0.0,seed_17/repaired,refined,theta_fast,0.6387831242852268,0.5468349239768702,0.0919482003083566
905103_00,rich,0.0,seed_17/repaired,refined,sigma_fast,0.8161006179047474,1.1025835038225535,0.28648288591780613
905103_00,rich,0.0,seed_17/repaired,refined,rho_fast,0.6848896267912096,0.20437120910864756,0.480518417682562
905103_00,rich,0.0,seed_17/repaired,refined,v0_fast,0.20061061766634494,0.14864401106571687,0.051966606600628074
905103_00,rich,0.0,seed_29/repaired,encoder,kappa_slow,0.14138724777458764,0.516680549689664,0.37529330191507637
905103_00,rich,0.0,seed_29/repaired,encoder,theta_slow,0.05411233446173527,0.35564370093663095,0.30153136647489565
905103_00,rich,0.0,seed_29/repaired,encoder,sigma_slow,0.05854593683999458,0.34630124680891855,0.28775530996892396
905103_00,rich,0.0,seed_29/repaired,encoder,rho_slow,0.1703211097642751,-0.3353767498007484,0.5056978595650234
905103_00,rich,0.0,seed_29/repaired,encoder,v0_slow,0.16280180862021118,0.20095256832292824,0.03815075970271706
905103_00,rich,0.0,seed_29/repaired,encoder,kappa_fast,2.461256560825767,5.862304050558387,3.40104748973262
905103_00,rich,0.0,seed_29/repaired,encoder,theta_fast,0.6387831242852268,0.48325200005559155,0.15553112422963522
905103_00,rich,0.0,seed_29/repaired,encoder,sigma_fast,0.8161006179047474,1.0098635571106178,0.1937629392058704
905103_00,rich,0.0,seed_29/repaired,encoder,rho_fast,0.6848896267912096,-0.045017802540528326,0.7299074293317379
905103_00,rich,0.0,seed_29/repaired,encoder,v0_fast,0.20061061766634494,0.15085084739124638,0.049759770275098564
905103_00,rich,0.0,seed_29/repaired,refined,kappa_slow,0.14138724777458764,0.6284579997611229,0.48707075198653527
905103_00,rich,0.0,seed_29/repaired,refined,theta_slow,0.05411233446173527,0.27672461507206325,0.22261228061032798
905103_00,rich,0.0,seed_29/repaired,refined,sigma_slow,0.05854593683999458,0.24505722243681846,0.1865112855968239
905103_00,rich,0.0,seed_29/repaired,refined,rho_slow,0.1703211097642751,0.9220583256298329,0.7517372158655578
905103_00,rich,0.0,seed_29/repaired,refined,v0_slow,0.16280180862021118,0.2581670832209141,0.0953652746007029
905103_00,rich,0.0,seed_29/repaired,refined,kappa_fast,2.461256560825767,2.8749211472914724,0.4136645864657056
905103_00,rich,0.0,seed_29/repaired,refined,theta_fast,0.6387831242852268,0.5136213783578847,0.12516174592734208
905103_00,rich,0.0,seed_29/repaired,refined,sigma_fast,0.8161006179047474,1.2360592050410009,0.41995858713625345
905103_00,rich,0.0,seed_29/repaired,refined,rho_fast,0.6848896267912096,0.25354898538652965,0.4313406414046799
905103_00,rich,0.0,seed_29/repaired,refined,v0_fast,0.20061061766634494,0.10767248267605577,0.09293813499028918
905103_00,rich,0.0,seed_43/repaired,encoder,kappa_slow,0.14138724777458764,0.512592973928731,0.3712057261541434
905103_00,rich,0.0,seed_43/repaired,encoder,theta_slow,0.05411233446173527,0.36687485109769136,0.3127625166359561
905103_00,rich,0.0,seed_43/repaired,encoder,sigma_slow,0.05854593683999458,0.3538889595403762,0.2953430227003816
905103_00,rich,0.0,seed_43/repaired,encoder,rho_slow,0.1703211097642751,-0.3354948239453894,0.5058159337096645
905103_00,rich,0.0,seed_43/repaired,encoder,v0_slow,0.16280180862021118,0.1956096731031374,0.03280786448292622
905103_00,rich,0.0,seed_43/repaired,encoder,kappa_fast,2.461256560825767,5.814022882727169,3.3527663219014023
905103_00,rich,0.0,seed_43/repaired,encoder,theta_fast,0.6387831242852268,0.49139012363223566,0.1473930006529911
905103_00,rich,0.0,seed_43/repaired,encoder,sigma_fast,0.8161006179047474,1.021385875080835,0.20528525717608748
905103_00,rich,0.0,seed_43/repaired,encoder,rho_fast,0.6848896267912096,-0.05457930708317074,0.7394689338743803
905103_00,rich,0.0,seed_43/repaired,encoder,v0_fast,0.20061061766634494,0.14343995094072384,0.0571706667256211
905103_00,rich,0.0,seed_43/repaired,refined,kappa_slow,0.14138724777458764,1.0024626424541052,0.8610753946795175
905103_00,rich,0.0,seed_43/repaired,refined,theta_slow,0.05411233446173527,0.2523504331138893,0.19823809865215405
905103_00,rich,0.0,seed_43/repaired,refined,sigma_slow,0.05854593683999458,0.27035675478633975,0.21181081794634515
905103_00,rich,0.0,seed_43/repaired,refined,rho_slow,0.1703211097642751,0.9727618015657629,0.8024406918014877
905103_00,rich,0.0,seed_43/repaired,refined,v0_slow,0.16280180862021118,0.18595582023901147,0.02315401161880029
905103_00,rich,0.0,seed_43/repaired,refined,kappa_fast,2.461256560825767,3.48934012427698,1.0280835634512133
905103_00,rich,0.0,seed_43/repaired,refined,theta_fast,0.6387831242852268,0.5265250295029877,0.11225809478223903
905103_00,rich,0.0,seed_43/repaired,refined,sigma_fast,0.8161006179047474,1.029288809244347,0.21318819133959965
905103_00,rich,0.0,seed_43/repaired,refined,rho_fast,0.6848896267912096,0.14504372571278545,0.5398459010784241
905103_00,rich,0.0,seed_43/repaired,refined,v0_fast,0.20061061766634494,0.1766338882556815,0.02397672941066345
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,kappa_slow,0.14138724777458764,0.1413872477775476,2.95996560595313e-12
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,theta_slow,0.05411233446173527,0.054112334463220634,1.485360445752093e-12
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,sigma_slow,0.05854593683999458,0.05854593683555658,4.437998579742697e-12
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,rho_slow,0.1703211097642751,0.1703211097771234,1.2848277997079549e-11
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,v0_slow,0.16280180862021118,0.1628018086202017,9.492406860545088e-15
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,kappa_fast,2.461256560825767,2.461256560825518,2.4868995751603507e-13
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,theta_fast,0.6387831242852268,0.6387831242853144,8.759659664292485e-14
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,sigma_fast,0.8161006179047474,0.8161006179049259,1.7852386235972517e-13
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,rho_fast,0.6848896267912096,0.6848896267910515,1.580957587066223e-13
905103_00,rich,0.0,seed_43/repaired,hybrid_polish,v0_fast,0.20061061766634494,0.20061061766635574,1.0796918914479647e-14
905103_00,rich,0.01,unified_v6/unified,encoder,kappa_slow,0.14138724777458764,0.5204278936745952,0.3790406459000075
905103_00,rich,0.01,unified_v6/unified,encoder,theta_slow,0.05411233446173527,0.36273295680687373,0.30862062234513843
905103_00,rich,0.01,unified_v6/unified,encoder,sigma_slow,0.05854593683999458,0.34932143803895,0.2907755011989554
905103_00,rich,0.01,unified_v6/unified,encoder,rho_slow,0.1703211097642751,-0.3140943002340349,0.48441540999831
905103_00,rich,0.01,unified_v6/unified,encoder,v0_slow,0.16280180862021118,0.20118044945870317,0.03837864083849199
905103_00,rich,0.01,unified_v6/unified,encoder,kappa_fast,2.461256560825767,5.890579342550138,3.4293227817243714
905103_00,rich,0.01,unified_v6/unified,encoder,theta_fast,0.6387831242852268,0.48870308973902027,0.1500800345462065
905103_00,rich,0.01,unified_v6/unified,encoder,sigma_fast,0.8161006179047474,1.0232668256254553,0.20716620772070793
905103_00,rich,0.01,unified_v6/unified,encoder,rho_fast,0.6848896267912096,-0.035273816611209464,0.720163443402419
905103_00,rich,0.01,unified_v6/unified,encoder,v0_fast,0.20061061766634494,0.15269156029527597,0.04791905737106897
905103_00,rich,0.01,unified_v6/unified,refined,kappa_slow,0.14138724777458764,0.4762107365011499,0.3348234887265623
905103_00,rich,0.01,unified_v6/unified,refined,theta_slow,0.05411233446173527,0.2755689639453944,0.2214566294836591
905103_00,rich,0.01,unified_v6/unified,refined,sigma_slow,0.05854593683999458,0.27074373434522386,0.21219779750522927
905103_00,rich,0.01,unified_v6/unified,refined,rho_slow,0.1703211097642751,-0.09495133054722038,0.2652724403114955
905103_00,rich,0.01,unified_v6/unified,refined,v0_slow,0.16280180862021118,0.1544768651758598,0.00832494344435139
905103_00,rich,0.01,unified_v6/unified,refined,kappa_fast,2.461256560825767,2.70035633566415,0.23909977483838318
905103_00,rich,0.01,unified_v6/unified,refined,theta_fast,0.6387831242852268,0.5816656655529111,0.05711745873231566
905103_00,rich,0.01,unified_v6/unified,refined,sigma_fast,0.8161006179047474,1.0399501937671176,0.2238495758623702
905103_00,rich,0.01,unified_v6/unified,refined,rho_fast,0.6848896267912096,0.4662625132505747,0.21862711354063485
905103_00,rich,0.01,unified_v6/unified,refined,v0_fast,0.20061061766634494,0.2126661026836284,0.012055485017283457
905103_00,rich,0.01,seed_17/repaired,encoder,kappa_slow,0.14138724777458764,0.5143614072495231,0.3729741594749354
905103_00,rich,0.01,seed_17/repaired,encoder,theta_slow,0.05411233446173527,0.37257348718512334,0.31846115272338804
905103_00,rich,0.01,seed_17/repaired,encoder,sigma_slow,0.05854593683999458,0.3567629072890401,0.2982169704490455
905103_00,rich,0.01,seed_17/repaired,encoder,rho_slow,0.1703211097642751,-0.3242308672736085,0.4945519770378836
905103_00,rich,0.01,seed_17/repaired,encoder,v0_slow,0.16280180862021118,0.19904690967898903,0.036245101058777845
905103_00,rich,0.01,seed_17/repaired,encoder,kappa_fast,2.461256560825767,5.72400609624342,3.262749535417653
905103_00,rich,0.01,seed_17/repaired,encoder,theta_fast,0.6387831242852268,0.5017866557982598,0.136996468486967
905103_00,rich,0.01,seed_17/repaired,encoder,sigma_fast,0.8161006179047474,1.0209164094657253,0.20481579156097784
905103_00,rich,0.01,seed_17/repaired,encoder,rho_fast,0.6848896267912096,-0.05260496077703835,0.7374945875682479
905103_00,rich,0.01,seed_17/repaired,encoder,v0_fast,0.20061061766634494,0.14636978745631446,0.05424083021003048
905103_00,rich,0.01,seed_17/repaired,refined,kappa_slow,0.14138724777458764,0.46175329066404663,0.320366042889459
905103_00,rich,0.01,seed_17/repaired,refined,theta_slow,0.05411233446173527,0.29183809008444384,0.23772575562270856
905103_00,rich,0.01,seed_17/repaired,refined,sigma_slow,0.05854593683999458,0.28391901014439075,0.22537307330439615
905103_00,rich,0.01,seed_17/repaired,refined,rho_slow,0.1703211097642751,-0.08285692052550897,0.2531780302897841
905103_00,rich,0.01,seed_17/repaired,refined,v0_slow,0.16280180862021118,0.16078818390584396,0.0020136247143672237
905103_00,rich,0.01,seed_17/repaired,refined,kappa_fast,2.461256560825767,2.7414707300264682,0.2802141692007014
905103_00,rich,0.01,seed_17/repaired,refined,theta_fast,0.6387831242852268,0.5725488475415506,0.06623427674367621
905103_00,rich,0.01,seed_17/repaired,refined,sigma_fast,0.8161006179047474,1.0428551007221878,0.22675448281744037
905103_00,rich,0.01,seed_17/repaired,refined,rho_fast,0.6848896267912096,0.47708725626605664,0.20780237052515294
905103_00,rich,0.01,seed_17/repaired,refined,v0_fast,0.20061061766634494,0.20622208939542683,0.005611471729081885
905103_00,rich,0.01,seed_29/repaired,encoder,kappa_slow,0.14138724777458764,0.5139724553719406,0.3725852075973529
905103_00,rich,0.01,seed_29/repaired,encoder,theta_slow,0.05411233446173527,0.35081487016100527,0.29670253569926996
905103_00,rich,0.01,seed_29/repaired,encoder,sigma_slow,0.05854593683999458,0.340226961421048,0.28168102458105343
905103_00,rich,0.01,seed_29/repaired,encoder,rho_slow,0.1703211097642751,-0.3277344615663816,0.4980555713306567
905103_00,rich,0.01,seed_29/repaired,encoder,v0_slow,0.16280180862021118,0.20413674661589196,0.041334937995680776
905103_00,rich,0.01,seed_29/repaired,encoder,kappa_fast,2.461256560825767,5.8692818046948485,3.4080252438690817
905103_00,rich,0.01,seed_29/repaired,encoder,theta_fast,0.6387831242852268,0.4753292458493502,0.16345387843587655
905103_00,rich,0.01,seed_29/repaired,encoder,sigma_fast,0.8161006179047474,1.0037047724375752,0.18760415453282775
905103_00,rich,0.01,seed_29/repaired,encoder,rho_fast,0.6848896267912096,-0.057725842298538145,0.7426154690897477
905103_00,rich,0.01,seed_29/repaired,encoder,v0_fast,0.20061061766634494,0.1561797165456187,0.04443090112072623
905103_00,rich,0.01,seed_29/repaired,refined,kappa_slow,0.14138724777458764,0.4893942385391406,0.348006990764553
905103_00,rich,0.01,seed_29/repaired,refined,theta_slow,0.05411233446173527,0.2745553792888594,0.22044304482712415
905103_00,rich,0.01,seed_29/repaired,refined,sigma_slow,0.05854593683999458,0.2719740114030858,0.2134280745630912
905103_00,rich,0.01,seed_29/repaired,refined,rho_slow,0.1703211097642751,-0.09510912477889179,0.2654302345431669
905103_00,rich,0.01,seed_29/repaired,refined,v0_slow,0.16280180862021118,0.15758671100941424,0.005215097610796943
905103_00,rich,0.01,seed_29/repaired,refined,kappa_fast,2.461256560825767,2.682159646075386,0.2209030852496192
905103_00,rich,0.01,seed_29/repaired,refined,theta_fast,0.6387831242852268,0.5810192729487647,0.05776385133646211
905103_00,rich,0.01,seed_29/repaired,refined,sigma_fast,0.8161006179047474,1.0371420484366873,0.22104143053193992
905103_00,rich,0.01,seed_29/repaired,refined,rho_fast,0.6848896267912096,0.4761627516097403,0.20872687518146926
905103_00,rich,0.01,seed_29/repaired,refined,v0_fast,0.20061061766634494,0.20921342923999542,0.008602811573650476
905103_00,rich,0.01,seed_43/repaired,encoder,kappa_slow,0.14138724777458764,0.5112978367197312,0.3699105889451435
905103_00,rich,0.01,seed_43/repaired,encoder,theta_slow,0.05411233446173527,0.36177492989303706,0.3076625954313018
905103_00,rich,0.01,seed_43/repaired,encoder,sigma_slow,0.05854593683999458,0.34814623743277306,0.28960030059277847
905103_00,rich,0.01,seed_43/repaired,encoder,rho_slow,0.1703211097642751,-0.3265700838049961,0.4968911935692712
905103_00,rich,0.01,seed_43/repaired,encoder,v0_slow,0.16280180862021118,0.19888049826910137,0.03607868964889019
905103_00,rich,0.01,seed_43/repaired,encoder,kappa_fast,2.461256560825767,5.839348988573779,3.3780924277480118
905103_00,rich,0.01,seed_43/repaired,encoder,theta_fast,0.6387831242852268,0.4828584046521311,0.15592471963309568
905103_00,rich,0.01,seed_43/repaired,encoder,sigma_fast,0.8161006179047474,1.0165196913179924,0.20041907341324494
905103_00,rich,0.01,seed_43/repaired,encoder,rho_fast,0.6848896267912096,-0.0671706093667187,0.7520602361579283
905103_00,rich,0.01,seed_43/repaired,encoder,v0_fast,0.20061061766634494,0.14857235713711298,0.05203826052923197
905103_00,rich,0.01,seed_43/repaired,refined,kappa_slow,0.14138724777458764,0.4601261964301216,0.318738948655534
905103_00,rich,0.01,seed_43/repaired,refined,theta_slow,0.05411233446173527,0.2856249589915987,0.2315126245298634
905103_00,rich,0.01,seed_43/repaired,refined,sigma_slow,0.05854593683999458,0.2719073760833712,0.21336143924337658
905103_00,rich,0.01,seed_43/repaired,refined,rho_slow,0.1703211097642751,-0.0877078406381382,0.2580289504024133
905103_00,rich,0.01,seed_43/repaired,refined,v0_slow,0.16280180862021118,0.15874143192946277,0.004060376690748407
905103_00,rich,0.01,seed_43/repaired,refined,kappa_fast,2.461256560825767,2.705780346071028,0.2445237852452613
905103_00,rich,0.01,seed_43/repaired,refined,theta_fast,0.6387831242852268,0.5762058928630056,0.06257723142222116
905103_00,rich,0.01,seed_43/repaired,refined,sigma_fast,0.8161006179047474,1.041215627660068,0.2251150097553205
905103_00,rich,0.01,seed_43/repaired,refined,rho_fast,0.6848896267912096,0.46379291173708775,0.22109671505412182
905103_00,rich,0.01,seed_43/repaired,refined,v0_fast,0.20061061766634494,0.20852965994312508,0.007919042276780142
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,kappa_slow,0.14138724777458764,0.4323411256509168,0.2909538778763292
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,theta_slow,0.05411233446173527,0.00013604373433500553,0.05397629072740027
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,sigma_slow,0.05854593683999458,4.295704126652834e-08,0.058545893882953316
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,rho_slow,0.1703211097642751,-0.27154153073643394,0.44186264050070906
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,v0_slow,0.16280180862021118,0.05630792626588734,0.10649388235432383
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,kappa_fast,2.461256560825767,2.2553610296073865,0.20589553121838033
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,theta_fast,0.6387831242852268,0.7619641621715607,0.12318103788633394
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,sigma_fast,0.8161006179047474,0.5251405150144933,0.2909601028902541
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,rho_fast,0.6848896267912096,0.7621525370808699,0.07726291028966037
905103_00,rich,0.01,seed_43/repaired,hybrid_polish,v0_fast,0.20061061766634494,0.3069907892511237,0.10638017158477878
905103_00,single_expiry,0.0,unified_v6/unified,encoder,kappa_slow,0.14138724777458764,0.5340603218108076,0.39267307403622
905103_00,single_expiry,0.0,unified_v6/unified,encoder,theta_slow,0.05411233446173527,0.23341134941980446,0.17929901495806919
905103_00,single_expiry,0.0,unified_v6/unified,encoder,sigma_slow,0.05854593683999458,0.25535151315643656,0.19680557631644197
905103_00,single_expiry,0.0,unified_v6/unified,encoder,rho_slow,0.1703211097642751,-0.3489314734790678,0.5192525832433429
905103_00,single_expiry,0.0,unified_v6/unified,encoder,v0_slow,0.16280180862021118,0.24107723031010747,0.07827542168989629
905103_00,single_expiry,0.0,unified_v6/unified,encoder,kappa_fast,2.461256560825767,7.33215596098622,4.870899400160453
905103_00,single_expiry,0.0,unified_v6/unified,encoder,theta_fast,0.6387831242852268,0.2519085664112049,0.38687455787402186
905103_00,single_expiry,0.0,unified_v6/unified,encoder,sigma_fast,0.8161006179047474,0.9229509328557309,0.10685031495098352
905103_00,single_expiry,0.0,unified_v6/unified,encoder,rho_fast,0.6848896267912096,-0.00658727904634277,0.6914769058375524
905103_00,single_expiry,0.0,unified_v6/unified,encoder,v0_fast,0.20061061766634494,0.22816914543068822,0.027558527764343282
905103_00,single_expiry,0.0,unified_v6/unified,refined,kappa_slow,0.14138724777458764,0.5003043750929931,0.3589171273184054
905103_00,single_expiry,0.0,unified_v6/unified,refined,theta_slow,0.05411233446173527,0.23078224604887612,0.17666991158714085
905103_00,single_expiry,0.0,unified_v6/unified,refined,sigma_slow,0.05854593683999458,0.23384649603168137,0.1753005591916868
905103_00,single_expiry,0.0,unified_v6/unified,refined,rho_slow,0.1703211097642751,0.13192826887073655,0.03839284089353856
905103_00,single_expiry,0.0,unified_v6/unified,refined,v0_slow,0.16280180862021118,0.21124905511996375,0.04844724649975257
905103_00,single_expiry,0.0,unified_v6/unified,refined,kappa_fast,2.461256560825767,7.02700292808111,4.565746367255343
905103_00,single_expiry,0.0,unified_v6/unified,refined,theta_fast,0.6387831242852268,0.28466730027739334,0.3541158240078334
905103_00,single_expiry,0.0,unified_v6/unified,refined,sigma_fast,0.8161006179047474,0.9955190805167602,0.17941846261201277
905103_00,single_expiry,0.0,unified_v6/unified,refined,rho_fast,0.6848896267912096,0.8174416600112823,0.1325520332200727
905103_00,single_expiry,0.0,unified_v6/unified,refined,v0_fast,0.20061061766634494,0.2352350488696971,0.03462443120335215
905103_00,single_expiry,0.0,seed_17/repaired,encoder,kappa_slow,0.14138724777458764,0.5201875002210682,0.3788002524464805
905103_00,single_expiry,0.0,seed_17/repaired,encoder,theta_slow,0.05411233446173527,0.2282656083596312,0.17415327389789592
905103_00,single_expiry,0.0,seed_17/repaired,encoder,sigma_slow,0.05854593683999458,0.24823421691920006,0.18968828007920546
905103_00,single_expiry,0.0,seed_17/repaired,encoder,rho_slow,0.1703211097642751,-0.3723894659515781,0.5427105757158532
905103_00,single_expiry,0.0,seed_17/repaired,encoder,v0_slow,0.16280180862021118,0.23599385237791615,0.07319204375770497
905103_00,single_expiry,0.0,seed_17/repaired,encoder,kappa_fast,2.461256560825767,6.908245141203318,4.4469885803775515
905103_00,single_expiry,0.0,seed_17/repaired,encoder,theta_fast,0.6387831242852268,0.24975118210309813,0.38903194218212866
905103_00,single_expiry,0.0,seed_17/repaired,encoder,sigma_fast,0.8161006179047474,0.8870910706355216,0.0709904527307742
905103_00,single_expiry,0.0,seed_17/repaired,encoder,rho_fast,0.6848896267912096,-0.03312285024272072,0.7180124770339303
905103_00,single_expiry,0.0,seed_17/repaired,encoder,v0_fast,0.20061061766634494,0.22577274810541026,0.025162130439065317
905103_00,single_expiry,0.0,seed_17/repaired,refined,kappa_slow,0.14138724777458764,0.485742495593345,0.34435524781875737
905103_00,single_expiry,0.0,seed_17/repaired,refined,theta_slow,0.05411233446173527,0.2245703418883113,0.17045800742657602
905103_00,single_expiry,0.0,seed_17/repaired,refined,sigma_slow,0.05854593683999458,0.22517185120398991,0.16662591436399532
905103_00,single_expiry,0.0,seed_17/repaired,refined,rho_slow,0.1703211097642751,0.10715022134796295,0.06317088841631216
905103_00,single_expiry,0.0,seed_17/repaired,refined,v0_slow,0.16280180862021118,0.21129348456620162,0.04849167594599044
905103_00,single_expiry,0.0,seed_17/repaired,refined,kappa_fast,2.461256560825767,6.630132263766065,4.168875702940298
905103_00,single_expiry,0.0,seed_17/repaired,refined,theta_fast,0.6387831242852268,0.2830921302538516,0.35569099403137516
905103_00,single_expiry,0.0,seed_17/repaired,refined,sigma_fast,0.8161006179047474,0.9619599379615302,0.14585932005678282
905103_00,single_expiry,0.0,seed_17/repaired,refined,rho_fast,0.6848896267912096,0.8318009826898344,0.1469113558986248
905103_00,single_expiry,0.0,seed_17/repaired,refined,v0_fast,0.20061061766634494,0.23986992853150346,0.03925931086515852
905103_00,single_expiry,0.0,seed_29/repaired,encoder,kappa_slow,0.14138724777458764,0.5274459298368228,0.38605868206223515
905103_00,single_expiry,0.0,seed_29/repaired,encoder,theta_slow,0.05411233446173527,0.23254787666312327,0.178435542201388
905103_00,single_expiry,0.0,seed_29/repaired,encoder,sigma_slow,0.05854593683999458,0.2511540085364348,0.19260807169644023
905103_00,single_expiry,0.0,seed_29/repaired,encoder,rho_slow,0.1703211097642751,-0.37269372543315726,0.5430148351974324
905103_00,single_expiry,0.0,seed_29/repaired,encoder,v0_slow,0.16280180862021118,0.23475349191964495,0.07195168329943377
905103_00,single_expiry,0.0,seed_29/repaired,encoder,kappa_fast,2.461256560825767,7.128804013100053,4.667547452274286
905103_00,single_expiry,0.0,seed_29/repaired,encoder,theta_fast,0.6387831242852268,0.26049521936687764,0.3782879049183491
905103_00,single_expiry,0.0,seed_29/repaired,encoder,sigma_fast,0.8161006179047474,0.9089799738109314,0.09287935590618401
905103_00,single_expiry,0.0,seed_29/repaired,encoder,rho_fast,0.6848896267912096,-0.04884885141930357,0.7337384782105132
905103_00,single_expiry,0.0,seed_29/repaired,encoder,v0_fast,0.20061061766634494,0.2271774452457579,0.02656682757941295
905103_00,single_expiry,0.0,seed_29/repaired,refined,kappa_slow,0.14138724777458764,0.4922867934707239,0.35089954569613624
905103_00,single_expiry,0.0,seed_29/repaired,refined,theta_slow,0.05411233446173527,0.2268312014101669,0.17271886694843164
905103_00,single_expiry,0.0,seed_29/repaired,refined,sigma_slow,0.05854593683999458,0.22687285995464815,0.16832692311465358
905103_00,single_expiry,0.0,seed_29/repaired,refined,rho_slow,0.1703211097642751,0.10192976739102488,0.06839134237325023
905103_00,single_expiry,0.0,seed_29/repaired,refined,v0_slow,0.16280180862021118,0.2082092580107292,0.04540744939051802
905103_00,single_expiry,0.0,seed_29/repaired,refined,kappa_fast,2.461256560825767,6.826580364841082,4.365323804015315
