case,quote,strike_over_spot,maturity_days,calibration_quote,parameter,price_derivative,noise_scaled_tolerance_sensitivity,conditional_information_contribution
0,16,1.12,30.0,True,rho_f,0.0010220489536049932,0.3752801255245912,0.0001305947369940074
0,16,1.12,30.0,True,v0_f,0.06850901659882064,2.637419846639879,4.518341153691572e-08
0,17,1.1400000000000001,30.0,False,kappa_s,0.00010002689098096524,0.029507608969225635,1.958555556852774e-08
0,17,1.1400000000000001,30.0,False,theta_s,0.0020361472434456546,0.12239213297852461,1.1537050284632062e-07
0,17,1.1400000000000001,30.0,False,sigma_s,0.0005112756223969088,0.06629192835375997,3.0156983337426357e-07
0,17,1.1400000000000001,30.0,False,rho_s,0.0007421959513105597,0.3498130154077189,6.518163251241775e-06
0,17,1.1400000000000001,30.0,False,v0_s,0.07897120912053357,3.5380651334671542,5.844270063360859e-08
0,17,1.1400000000000001,30.0,False,kappa_f,-6.471719015092772e-05,0.2213327161950101,4.116295977583474e-06
0,17,1.1400000000000001,30.0,False,theta_f,0.019726887084401012,0.7110200672154345,3.6805961919715133e-08
0,17,1.1400000000000001,30.0,False,sigma_f,0.0001278711999765489,0.0264427752796166,2.764147845849253e-07
0,17,1.1400000000000001,30.0,False,rho_f,0.0010281751794591369,0.4846012151627538,0.0002160017573009391
0,17,1.1400000000000001,30.0,False,v0_f,0.06035572232539044,2.9825209581666945,7.073640900445945e-08
0,18,1.16,30.0,True,kappa_s,8.596626714066401e-05,0.032823671121212955,2.421701531058285e-09
0,18,1.16,30.0,True,theta_s,0.0017643799377331428,0.13727083261777312,1.7710570973405752e-07
0,18,1.16,30.0,True,sigma_s,0.0005343111549084259,0.08966885858905586,5.210868698597834e-07
0,18,1.16,30.0,True,rho_s,0.0007228345067979092,0.44095888142863016,9.516862300047618e-06
0,18,1.16,30.0,True,v0_s,0.06850758620195108,3.9726246795772773,8.932336568713925e-08
0,18,1.16,30.0,True,kappa_f,-5.669554941266711e-05,0.2509670831018902,3.7867531497239445e-07
0,18,1.16,30.0,True,theta_f,0.017084923736999935,0.7970364411100478,5.622911364976285e-08
0,18,1.16,30.0,True,sigma_f,0.00016433933759498596,0.04398632308443201,4.909158855628341e-07
0,18,1.16,30.0,True,rho_f,0.0009996025653763538,0.6097988197245554,0.00034561091966564897
0,18,1.16,30.0,True,v0_f,0.05232499073082569,3.3466943197790955,1.0826337650095664e-07
0,19,1.18,30.0,True,kappa_s,7.274995627239936e-05,0.03623952979879795,3.796203464356578e-09
0,19,1.18,30.0,True,theta_s,0.0015059119099210191,0.15285387714534487,2.710482930973601e-07
0,19,1.18,30.0,True,sigma_s,0.0005360254343118264,0.11736092718032994,8.787869833146526e-07
0,19,1.18,30.0,True,rho_s,0.0006835158324663147,0.5439995371207222,1.3916994255665148e-05
0,19,1.18,30.0,True,v0_s,0.05853831835966394,4.428634578935206,1.3626290810771317e-07
0,19,1.18,30.0,True,kappa_f,-4.895600045400506e-05,0.2827251603291091,1.8915617553115621e-06
0,19,1.18,30.0,True,theta_f,0.014575281012764535,0.8871004598288027,8.575481788096231e-08
0,19,1.18,30.0,True,sigma_f,0.0001890443671728631,0.06601317226295293,8.458906259554009e-07
0,19,1.18,30.0,True,rho_f,0.0009440195287763221,0.7513303456837634,0.000544011513609292
0,19,1.18,30.0,True,v0_f,0.04468633206467282,3.7288278104800163,1.6536326350362337e-07
0,20,1.2,30.0,False,kappa_s,6.0683394994333426e-05,0.03973716650667929,3.259770348922544e-08
0,20,1.2,30.0,False,theta_s,0.0012672505101644742,0.1690894745453155,4.189651811547491e-07
0,20,1.2,30.0,False,sigma_s,0.0005199558333070062,0.14965174943158818,1.4661669025695566e-06
0,20,1.2,30.0,False,rho_s,0.0006300191391909317,0.6591449106728353,2.0672606899073404e-05
0,20,1.2,30.0,False,v0_s,0.04931774996576466,4.904673112067129,2.102586182398931e-07
