source,group,parameter,units,cases,mean_error,median_error,rmse,p90_error,pass_percent,bias,error_sd,sole_failure_cases,failure_cases
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,kappa_s,relative fraction,16,1.1509249852560375,0.4925984045550862,2.1552911324235797,2.6874570757720364,12.5,0.7972250970286568,2.002426530530238,0,14
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,theta_s,relative fraction,16,0.6085089650614447,0.24425693441131105,1.2428032475606685,1.0142485419240803,6.25,0.2622945064961881,1.214809245935042,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,sigma_s,relative fraction,16,1.3912606221922466,0.4245876245080201,3.394353734215983,1.980772568962779,12.5,1.0296714921554564,3.23441090327564,0,14
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,rho_s,absolute correlation,16,0.255045772937558,0.17170831648404566,0.3303390125005123,0.5857468351054727,18.75,0.04694219092846487,0.3269866876352142,0,13
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,v0_s,relative fraction,16,0.34829874210098427,0.23124742399634815,0.5814948291476992,0.5589744059374775,25.0,0.10411657952323547,0.5720978711670702,0,12
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,kappa_f,relative fraction,16,0.5481200248757688,0.16946121045616722,1.374057238895807,0.7592218291514816,37.5,0.39640474115553864,1.3156354270660924,0,10
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,theta_f,relative fraction,16,0.5016220043545155,0.2282722084731048,0.88392270661044,1.114684395011769,12.5,0.19721850752447664,0.8616404189401423,0,14
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,sigma_f,relative fraction,16,0.26249895704723747,0.16492086817047374,0.35676873078137805,0.6176491794743639,18.75,-0.07966873915930589,0.34775971483787754,0,13
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,rho_f,absolute correlation,16,0.18926889223175558,0.06766030762379854,0.3015636672824883,0.5439577366659938,31.25,-0.03978942512009099,0.2989271601468759,0,11
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Original Double Heston|rich|directory,v0_f,relative fraction,16,0.3152889026095757,0.195855968587063,0.41502738390421123,0.7478566190686822,18.75,0.08811622290183671,0.40556535928489673,0,13
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,kappa_s,relative fraction,16,1.1662921311050356,0.5415735834920166,2.2027466352472906,2.8204778370200168,6.25,0.8249409752553263,2.0424409725713133,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,theta_s,relative fraction,16,0.6252884235216853,0.24964793539177368,1.194175219804457,1.0784225428202978,6.25,0.2393956503043148,1.1699334075965169,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,sigma_s,relative fraction,16,1.3879952414069683,0.5604305081723729,3.269094276083477,1.963513055310913,6.25,1.0126372738367364,3.108302291856159,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,rho_s,absolute correlation,16,0.26342922638663896,0.16283013770586321,0.3450551106116081,0.5931477986830195,18.75,0.05564145976137605,0.34053936235744064,0,13
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,v0_s,relative fraction,16,0.39061921088241763,0.28578472158510704,0.6057946740610574,0.6356125712420165,6.25,0.10407313275346886,0.5967880445850281,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,kappa_f,relative fraction,16,0.5484212862939174,0.1601087205398582,1.3733455246446742,0.8024576276651016,31.25,0.47787799855446755,1.2875210866464017,0,11
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,theta_f,relative fraction,16,0.5333183642588922,0.3013100209188442,0.9020231169284929,1.1939087872388754,6.25,0.22346914065504514,0.8739034538484725,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,sigma_f,relative fraction,16,0.23012097965502715,0.1713837487072738,0.28835347700950814,0.4940446566597922,12.5,-0.06570791492221711,0.2807671590839064,0,14
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,rho_f,absolute correlation,16,0.19402275200732114,0.08313142840653931,0.3071727951827205,0.5633529949440905,43.75,-0.04740123110439246,0.30349340913791445,0,9
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,17-layer Double Heston|rich|directory,v0_f,relative fraction,16,0.38863978463842985,0.3240905696546474,0.4964547534602846,0.8566583440177181,6.25,0.10589314116332778,0.4850298597899675,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Unregularized matched PINN|rich|directory,kappa_s,relative fraction,16,0.9984857983826871,0.3864391886676738,2.0652010172080746,1.5951523291759817,0.0,0.5662783073890133,1.986047360980573,0,16
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Unregularized matched PINN|rich|directory,theta_s,relative fraction,16,0.5762534947660959,0.29280863496971704,1.1565003842782815,0.7688992672185717,0.0,0.3047718198620889,1.1156196828013403,0,16
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Unregularized matched PINN|rich|directory,sigma_s,relative fraction,16,1.1580030816391567,0.5155752336946884,2.9853843380718463,0.9534855658700229,18.75,0.7329330011820093,2.894016043801936,0,13
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Unregularized matched PINN|rich|directory,rho_s,absolute correlation,16,0.1726124029094318,0.13195846353460536,0.23494810457168547,0.40960120813169326,25.0,0.05113123254859205,0.22931683082558382,0,12
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Unregularized matched PINN|rich|directory,v0_s,relative fraction,16,0.3948348880181114,0.17550951580829688,0.6263138876785196,0.8362523679770182,6.25,0.17484754391417315,0.601412855105511,0,15
outputs/deeper_pinn/prior_boundary_noise_911931/fits.json,Unregularized matched PINN|rich|directory,kappa_f,relative fraction,16,0.34578693053260506,0.07524718322984303,0.7354152104717496,0.7349669615504055,31.25,0.244737362027852,0.6934977688650887,0,11
