source,group,case,direct_passes,canonical_passes,permutation_passes,permutation_swapped,permutation_tolerance_rmse
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,15,2,2,2,False,5.190227518015192
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,16,10,10,10,False,0.3167777705248513
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,17,4,4,4,False,1.2179761131383886
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,18,8,8,8,False,1.2788234498772344
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,19,4,4,4,False,2.3702635838741966
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,20,4,4,4,False,2.9027182984136535
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,21,3,3,3,False,2.8525341245730993
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,22,3,3,3,False,3.9174914121753273
outputs/deeper_pinn/recovery_clean_910831/fits.json,Original Double Heston|rich|directory,23,4,4,4,False,2.717219599211163
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,0,4,4,4,False,4.246261906957158
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,1,3,3,3,False,4.493796866064471
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,2,4,4,4,False,1.564334413337068
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,3,5,5,5,False,1.745362514722483
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,4,6,6,6,False,3.095214023491769
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,5,6,6,6,False,1.0924698592398245
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,6,1,1,1,False,7.428792331463328
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,7,4,4,4,False,3.9328630812856455
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,8,2,2,2,False,2.7741864072651627
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,9,5,5,5,False,2.2530186486659374
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,10,3,3,3,False,7.267507629487996
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,11,2,2,2,False,3.663503498891726
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,12,3,3,3,False,4.295686881734694
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,13,6,6,6,False,1.962666917491251
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,14,4,4,0,True,9.715430340877134
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,15,2,2,2,False,4.802629723550471
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,16,3,3,3,False,5.8568445265039575
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,17,2,2,2,False,3.178165836569907
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,18,8,8,8,False,0.7953225082620574
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,19,5,5,5,False,2.887842112887618
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,20,4,4,4,False,2.7876821641304192
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,21,4,4,4,False,3.263570005735826
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,22,6,6,6,False,4.284638575155426
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston|rich|directory,23,4,4,4,False,2.6867744795131054
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,0,8,8,8,False,1.098496800113151
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,1,7,7,7,False,1.232992381052247
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,2,1,1,1,False,9.50070835096296
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,3,9,9,9,False,0.5518838663983849
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,4,6,6,6,False,1.6994295504040886
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,5,4,4,4,False,4.176183775481161
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,6,4,4,4,False,2.562530028488428
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,7,7,7,7,False,0.9174754939668066
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,8,5,5,5,False,3.4230561677946105
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,9,4,4,4,False,2.4992644371354698
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,10,2,2,2,False,4.505368521234146
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,11,5,5,5,False,3.4430773575994724
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,12,4,4,4,False,1.2617121711949826
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,13,9,9,9,False,1.3180073304705797
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,14,5,5,5,False,2.499353147220563
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,15,4,4,4,False,3.6969778759444205
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,16,7,7,7,False,0.6257144675187258
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,17,3,3,3,False,2.156951167194077
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,18,8,8,8,False,1.1164098670525786
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,19,6,6,6,False,1.5366402031096407
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,20,6,6,6,False,0.988799108357165
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,21,2,2,2,False,4.221294553499605
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,22,9,9,9,False,0.7064770926475196
outputs/deeper_pinn/recovery_clean_910831/fits.json,11-layer Double Heston + GLS|rich|directory,23,5,5,5,False,2.397705070391802
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,0,4,4,4,False,1.7987866340917908
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,1,7,7,7,False,1.389449201495573
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,2,8,8,8,False,0.9523468029455343
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,3,7,7,7,False,0.7482549419286653
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,4,6,6,6,False,1.8914846345942085
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,5,4,4,4,False,3.585557818766682
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,6,2,2,2,False,3.7495551486141174
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,7,5,5,5,False,1.8499261101994942
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,8,4,4,4,False,3.1724493868478807
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,9,5,5,5,False,2.2380605982858235
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,10,2,2,2,False,4.390912299331278
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,11,5,5,5,False,3.335259133204587
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,12,10,10,10,False,0.34228300736649786
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,13,8,8,8,False,1.8347916120043795
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,14,4,4,4,False,8.905924885052576
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,15,3,3,3,False,3.216638754101261
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,16,3,3,3,False,5.87611337785631
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,17,2,2,2,False,3.1843016396117547
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,18,10,10,10,False,0.3736894844366874
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,19,6,6,6,False,1.5573568534656
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,20,9,9,9,False,0.5841190099533153
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,21,3,3,3,False,3.5809200331373026
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,22,4,4,4,False,1.5073616731762634
outputs/deeper_pinn/recovery_clean_910831/fits.json,17-layer Double Heston + GLS|rich|directory,23,5,5,5,False,2.232115023919872
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_000,4,4,4,False,5.41190830098302
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_001,0,0,0,False,10.61286173302994
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_002,2,2,2,False,4.539195208880822
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_003,3,3,3,False,13.987300936165841
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_004,1,1,1,False,4.872967117699165
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_005,2,2,2,False,4.837416521047135
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_006,5,5,5,False,7.776318925628225
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_007,0,0,0,False,19.791535106523266
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_008,1,1,1,False,7.057827433739083
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_009,4,4,4,False,15.881187585372787
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_010,0,0,0,False,7.401972401394589
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.0,f2_907931_011,3,3,3,False,28.034882642755115
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_000,1,1,1,False,7.925096392644343
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_001,1,1,1,False,17.76604222645765
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_002,2,2,2,False,6.0931487906288835
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_003,2,2,2,False,10.583341022347089
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_004,6,6,6,False,2.3732617612982865
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_005,4,4,4,False,5.412304377885758
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_006,3,3,3,False,6.924380382303372
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_007,0,0,0,False,4.316849283568322
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_008,4,4,4,False,3.7619500451393972
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_009,1,1,1,False,5.078178186323924
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_010,0,0,0,False,9.613149796643565
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.0,f2_907931_011,1,1,1,False,8.784578415447166
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_000,1,1,1,False,60.98331117356378
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_001,0,0,1,True,18.41601013615915
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_002,1,1,1,False,17.47997772899385
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_003,1,1,1,False,30.7408465020134
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_004,1,1,1,False,3.837800190304004
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_005,3,3,3,False,15.79225102346572
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_006,0,0,0,False,17.436849328551354
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_007,1,1,1,False,35.90731424766406
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_008,0,0,0,False,7.968142371882777
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_009,1,1,1,False,8.981292873493965
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_010,1,1,1,False,10.748881641079386
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|monthly|0.01,f2_907931_011,0,0,0,False,49.89145966845482
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_000,1,1,1,False,46.466789718559994
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_001,2,2,2,False,13.06018440670697
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_002,2,2,2,False,12.013455155312105
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_003,1,1,1,False,11.449098562714772
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_004,3,3,3,False,3.6444763159036477
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_005,0,0,0,False,15.421497504585147
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_006,0,0,0,False,11.649069134184186
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_007,2,2,2,False,12.863310112391252
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_008,0,0,0,False,13.66304216405259
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_009,0,0,0,False,12.638813264639062
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_010,0,0,0,True,11.932692242255165
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|monthly|0.01,f2_907931_011,1,1,1,False,46.44584956672024
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_000,3,3,3,False,4.821099776009474
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_001,2,2,2,False,6.778817464693135
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_002,8,8,8,False,0.7746250106034257
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_003,6,6,6,False,2.9216821393994623
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_004,4,4,4,False,2.0554685713965313
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_005,4,4,4,False,3.7120066232732576
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_006,3,3,3,False,3.0987027403927607
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_007,3,3,3,False,4.647245892230707
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_008,4,4,4,False,1.9426232082197268
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_009,2,2,2,False,3.2978301436516686
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_010,1,1,1,False,6.449024937747612
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.0,f2_907931_011,2,2,2,False,30.927455784335063
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_000,3,3,3,False,4.803846088215351
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_001,1,1,1,False,12.112039649425242
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_002,3,3,3,False,2.1420189537814722
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_003,6,6,6,False,3.4686781335627965
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_004,7,7,7,False,2.268292758738595
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_005,4,4,4,False,2.8346140284971204
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_006,6,6,6,False,1.7269814998749897
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_007,6,6,6,False,1.9592017246393083
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_008,4,4,4,False,1.8470331347512943
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_009,3,3,3,False,7.932181069850075
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_010,3,3,3,False,5.384489351645273
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.0,f2_907931_011,2,2,2,False,15.532776691354435
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_000,0,0,0,False,8.341551697785258
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_001,1,1,1,False,8.895855691244247
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_002,2,2,2,False,11.570474297383441
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_003,0,0,0,False,18.417556545443105
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_004,0,0,0,False,3.359196439541085
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_005,2,2,2,False,9.19836423026561
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_006,2,2,2,False,6.660062236141068
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_007,5,5,5,False,4.679864577331506
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_008,1,1,1,False,5.242484305492439
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_009,0,0,0,False,8.054759528640917
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_010,2,2,2,False,5.7388132979927144
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_standard_s17|rich|0.01,f2_907931_011,3,3,3,False,23.179797425501828
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_000,0,0,0,False,8.302084465062629
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_001,1,1,1,False,8.797278357611493
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_002,1,1,1,False,11.156302927514464
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_003,0,0,0,False,23.031866135925398
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_004,2,2,2,False,4.507308308076877
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_005,1,1,1,False,9.061869217070512
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_006,2,2,2,False,7.148575484127984
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_007,3,3,3,False,4.7895536073147
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_008,0,0,0,False,5.602660693806214
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_009,1,1,1,False,7.497959992480701
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_010,0,0,0,False,8.393153369310587
outputs/regular_pinn_recovery/locked_assessment_907931/fits_and_starts.json,double_sobolev_s17|rich|0.01,f2_907931_011,1,1,1,False,21.84260820644411
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_00,2,2,2,False,14.897463413560837
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_01,1,1,1,False,20.044517117265546
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_02,0,0,0,False,19.970121490231893
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_03,1,1,1,False,16.959139308652716
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_04,1,1,1,False,32.41208461405711
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_05,0,0,0,False,34.317793403305686
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_06,0,0,0,False,24.54413696611168
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|encoder|rich|0.0||,905101_07,0,0,0,False,15.850776092184736
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_00,4,4,4,False,2.964990088645577
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_01,2,2,2,False,5.356950857073633
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_02,0,0,0,False,13.022808291471636
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_03,1,1,1,False,6.49654835732393
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_04,1,1,1,False,81.33286607777421
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_05,3,3,3,False,22.223571166572633
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_06,5,5,5,False,6.609976070900999
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,unified_v6/unified|refined|rich|0.0||,905101_07,2,2,2,False,2.390363749815443
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,seed_17/repaired|encoder|rich|0.0||,905101_00,3,3,3,False,14.033119419342384
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,seed_17/repaired|encoder|rich|0.0||,905101_01,1,1,1,False,18.810566059760443
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,seed_17/repaired|encoder|rich|0.0||,905101_02,0,0,0,False,19.094993047557562
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,seed_17/repaired|encoder|rich|0.0||,905101_03,1,1,1,False,16.42454945970225
outputs/calibration_repair/assessment_905101/parameter_recovery.csv,seed_17/repaired|encoder|rich|0.0||,905101_04,1,1,1,False,30.844864877793587
