start_index,start_strategy,optimizer_success_is_unique_recovery_proof,initial_kappa_slow,initial_theta_slow,initial_sigma_slow,initial_rho_slow,initial_v0_slow,initial_kappa_fast,initial_theta_fast,initial_sigma_fast,initial_rho_fast,initial_v0_fast,success,optimizer_status,optimizer_message,nfev,loss,price_rmse,price_mae,max_abs_price_error,parameter_rmse,parameter_mae,max_relative_parameter_error,boundary_near,boundary_reasons,predicted_kappa_slow,predicted_theta_slow,predicted_sigma_slow,predicted_rho_slow,predicted_v0_slow,predicted_kappa_fast,predicted_theta_fast,predicted_sigma_fast,predicted_rho_fast,predicted_v0_fast,runtime_seconds,surface_id,wall_seconds_all_starts
2,disclosed_target_perturbation,False,1.1348904090209488,0.1340063165030848,0.37211483182067234,-0.7221963103909701,0.06551347752482273,6.22322688246431,0.08228940081728099,0.45144554627139655,0.30398098042749105,0.053708079351926966,False,0,The maximum number of function evaluations is exceeded.,300,5.89543883845762e-07,0.005574524596339559,0.003553194334904408,0.018848651308182696,1.3444156966246348,0.6671901645162086,2.123818495175439,True,rho_slow:near_lower_hard_bound;fast_feller:near_boundary,2.9162589818915956,0.1331729322885622,0.1509324036930988,-0.9306493132542956,0.08027691420778704,8.784508263235004,0.04041739728934168,0.8408210962076215,0.18340573051862635,0.05229235474660364,138.3044991000006,R2_FINAL_interior_train_008991,396.00193059999947
2,disclosed_target_perturbation,False,0.9700132310082504,0.12201598412892557,0.19238278338354012,-0.17309809531539241,0.1313666559982101,6.894536107061229,0.02641678174045734,0.1909883861226051,0.07847869649857046,0.07218307532364593,False,0,The maximum number of function evaluations is exceeded.,300,6.408793146298643e-07,0.009224823596425319,0.0073197749573239435,0.018831363671509393,2.0556973943514913,0.9411618087150847,5.867788128137107,True,rho_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;v0_fast:near_upper_hard_bound;fast_feller:near_boundary,2.2638957740648316,0.23056945096834244,0.05161963794225686,-0.9258769616457033,0.0553421989792681,11.971305391018397,0.016001922319397698,0.6139285031248634,0.053331646498532365,0.24571850577785476,85.78567360000034,R2_FINAL_interior_train_009004,266.0176429000003
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,1.038986138075317e-06,0.005895296655673708,0.004256651344230433,0.011931217839316943,1.942153241014057,0.7609517974403347,1.8362575384534412,False,,1.6172065298596732,0.06735509869184148,0.10827415660352746,-0.8700007720373931,0.051289090270053656,9.419718415841462,0.029062477185136944,0.29062407152650943,-0.17953439743903105,0.052924850307378354,102.18582470000001,R2_FINAL_interior_train_009009,282.9903441000006
2,disclosed_target_perturbation,False,1.3221942498408283,0.042863764840612176,0.2462412251537145,-0.17145560374670804,0.12355195984644791,3.236156582629362,0.049638632965409185,0.24123745031885058,0.15363765926900524,0.07270681079560813,False,0,The maximum number of function evaluations is exceeded.,300,3.742575812762247e-07,0.005521363505072003,0.0029323700401852905,0.019315973354093074,2.864975629489796,1.2369520875404698,6.08217442414298,True,kappa_slow:near_upper_hard_bound;theta_slow:near_upper_hard_bound;sigma_slow:near_upper_hard_bound;v0_slow:near_lower_hard_bound;sigma_fast:near_lower_hard_bound,2.983383969598174,0.2474720899009128,0.9910936349543359,-0.06356691821363909,0.005197579960284342,11.323170688553407,0.10160727895411699,0.0090420652044618,0.18894149020477233,0.20753743552277554,88.05468819999987,R2_FINAL_interior_train_009012,269.0812298999999
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,1.0725174013294092e-06,0.008601916750887709,0.004387630983256204,0.03319430615564478,0.5020487615702529,0.3424023103378793,2.7111043032751407,False,,0.6954161629728247,0.14623920531172205,0.4025370344215672,0.21720293405750898,0.022265949104427675,1.2298909782614933,0.03435980977598963,0.16173745324533373,-0.8506731550716605,0.10797681380636961,82.34095089999983,R2_FINAL_interior_train_009039,239.6969294999999
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,1.0254696624297701e-06,0.006310489109575919,0.0038612731372366983,0.020934504855434355,0.5479774394232101,0.3263223028137343,18.143399808942846,True,theta_slow:near_lower_hard_bound;kappa_ordering_gap:near_boundary;fast_feller:near_boundary,1.5367140468763725,0.0051225165043136366,0.08160863876569245,0.7349723934368608,0.07720961276899094,1.6197430902199565,0.11398016274691039,0.6075458234965099,-0.6012697246780927,0.007747780723828767,90.52830520000134,R2_FINAL_interior_train_009054,272.41696239999874
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,3.0173469304777003e-07,0.005017569885929514,0.0032929468058056966,0.014438183797917503,2.5142143484993373,1.1758164226617585,9.292610979268598,True,theta_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;v0_fast:near_lower_hard_bound;fast_feller:near_boundary,2.2255600963947497,0.00500142198931524,0.14525158090145168,0.38371132992691537,0.11545454649638529,11.99987037654526,0.021894101470810362,0.724874349800151,-0.8638869411738179,0.00437610434061892,139.37968929999988,R2_FINAL_interior_train_009063,413.3607998999996
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,4.858099482211323e-07,0.004265135206978138,0.0031091927769864524,0.012588778021660474,2.06573276572568,0.9567295764420919,6.87826991603795,True,kappa_slow:near_upper_hard_bound;theta_slow:near_upper_hard_bound;rho_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound,2.962334070390356,0.2489481817388618,0.06984794425708253,-0.9373685498816929,0.11598728876039863,11.995556428731495,0.00831988220914361,0.4415989119043756,-0.1443699399474129,0.05184052628745397,125.68962889999966,R2_FINAL_interior_train_009064,387.2199074
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,4.942842313556274e-07,0.007129272342981656,0.005023241985250127,0.022178518794246926,1.6519757602544258,0.7528765166576286,12.04221330120464,False,,0.5955615776114818,0.2356455734506423,0.16557336749433338,0.6332000092658012,0.0699348845664005,9.858894308255984,0.06327116920291145,0.08613325409365803,-0.6656829993126688,0.10876328089547091,134.8273040999993,R2_FINAL_interior_train_009072,358.0944113000005
2,disclosed_target_perturbation,False,1.4203447278172137,0.1257543765165061,0.4164349265080809,-0.044904226133349365,0.1331035798613016,6.226981565667851,0.06990964687772949,0.47328036906769466,-0.26008404552472,0.014850323436399714,False,0,The maximum number of function evaluations is exceeded.,300,4.950666041299628e-07,0.007538826987489499,0.0047917326554061555,0.022676216197700327,1.3412863064877323,0.6467808722479165,5.943317223628095,False,,0.27270213682601463,0.24278000481916545,0.3554669859519111,0.15665320415002024,0.08527442939580702,1.0160343612397735,0.11601137743203752,0.14079772318126813,-0.8679004966823308,0.06995632713849262,139.86341960000027,R2_FINAL_interior_train_009074,400.2709460999995
