start_index,start_strategy,optimizer_success_is_unique_recovery_proof,initial_kappa_slow,initial_theta_slow,initial_sigma_slow,initial_rho_slow,initial_v0_slow,initial_kappa_fast,initial_theta_fast,initial_sigma_fast,initial_rho_fast,initial_v0_fast,success,optimizer_status,optimizer_message,nfev,loss,price_rmse,price_mae,max_abs_price_error,parameter_rmse,parameter_mae,max_relative_parameter_error,boundary_near,boundary_reasons,predicted_kappa_slow,predicted_theta_slow,predicted_sigma_slow,predicted_rho_slow,predicted_v0_slow,predicted_kappa_fast,predicted_theta_fast,predicted_sigma_fast,predicted_rho_fast,predicted_v0_fast,runtime_seconds,surface_id,wall_seconds_all_starts
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,4.078009795983338e-07,0.004314068476292603,0.0028081330667834763,0.011003436516572762,1.6877521743750008,0.846955475023386,6.938338602155649,True,kappa_slow:near_upper_hard_bound;slow_feller:near_boundary,2.9995374506461756,0.018105400184053565,0.3295024320874804,-0.299162160082196,0.02724554873160918,9.89543224065632,0.0436929478420717,0.23634959927677074,0.8735588618565384,0.030970413039402768,132.35602090000066,R2_FINAL_interior_train_009952,351.87255350000123
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,True,1,`gtol` termination condition is satisfied.,199,3.9970429991975273e-07,0.0042996339160088996,0.0027972872698449323,0.01090788354494343,2.307440076089752,1.1353718912790622,10.691513546002822,True,kappa_slow:near_upper_hard_bound;theta_slow:near_lower_hard_bound;rho_slow:near_upper_hard_bound;kappa_fast:near_upper_hard_bound;fast_feller:near_boundary,2.999999965637128,0.005000001522944895,0.08681499123466734,0.9488790228528637,0.048802882730095566,11.999998493619884,0.03477077682451849,0.9135084089475879,-0.04613139331009468,0.007458373876164635,85.09141600000021,R2_FINAL_interior_train_009952,351.87255350000123
2,disclosed_target_perturbation,False,0.4788406459708365,0.09376345652874465,0.17823793145706104,-0.11351860414365471,0.02763489515346672,6.4847562690453975,0.043765516307138014,0.455627232874881,0.34789063549478244,0.024916818526521486,False,0,The maximum number of function evaluations is exceeded.,300,4.077999049475233e-07,0.00431400457902377,0.002808043564648617,0.011003771985569344,1.6858441694115174,0.8463199142187804,6.938618497648185,True,kappa_slow:near_upper_hard_bound;slow_feller:near_boundary,2.9996432104347415,0.01808628603054571,0.32934942929677774,-0.3001956000642673,0.027214756423594832,9.888359763689747,0.04372346698566601,0.23635988232882776,0.8733132549832493,0.031002692162560838,134.17992760000016,R2_FINAL_interior_train_009952,351.87255350000123
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,5.513195266868771e-07,0.005640612145483719,0.003534191557332079,0.01386200784945757,1.463221417533569,0.6729459770073742,5.412488230749791,False,,2.2860580286006353,0.16709489643593292,0.2061288082041939,0.23316151408907387,0.018319323966295604,9.402944601396845,0.011488991871036186,0.3184338636285231,0.09151156987977539,0.03451945169638716,147.7241944999996,R2_FINAL_interior_train_009296,379.90146040000036
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,5.486410747459608e-07,0.005617412548686174,0.0035220581158656233,0.01393090756599591,1.6378295765007758,0.8185849659652688,24.033581465113475,False,,2.716168779094017,0.05511079314427156,0.109381242810835,0.9102344592990463,0.025131030119958896,9.72924881392203,0.04753173818918554,0.3629495020750126,-0.07379442239623808,0.02513525446661597,123.53386110000065,R2_FINAL_interior_train_009296,379.90146040000036
2,disclosed_target_perturbation,False,0.6385884011447831,0.11251785383125078,0.13130485994439364,0.052473001351897315,0.03691607644245534,6.329971593988913,0.06295926430106583,0.3080928083086894,0.390430075739709,0.011651533342350586,True,1,`gtol` termination condition is satisfied.,239,5.473203610711107e-07,0.005584010783050769,0.0035144668648725125,0.01384162759187646,2.3188755276248267,1.0751170719844558,14.472156952286731,True,kappa_slow:near_upper_hard_bound;theta_slow:near_lower_hard_bound;kappa_fast:near_upper_hard_bound;slow_feller:near_boundary,2.999997188698124,0.008398155522917011,0.22447448736525807,-0.48985485820899954,0.022056241312307438,11.999988131662654,0.06615352542816393,0.18475345720539874,0.8139612479267355,0.026254310898847055,108.60093400000005,R2_FINAL_interior_train_009296,379.90146040000036
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,5.057193215203054e-07,0.0069947736445083826,0.004068409476030122,0.025100950440597458,2.1630422265284053,0.8816339900819397,4.810218079083624,False,,0.8859980366683422,0.020576100143042047,0.10625541892488101,0.8261983560981226,0.06038182334070794,9.719833509580981,0.022642776860298475,0.6558392401907748,-0.44698010616689743,0.02159635843522651,131.5537247000002,R2_FINAL_interior_train_009858,405.9896262000002
1,deterministic_broad_start,False,1.8025633564628878,0.05747124834542011,0.24803791287065705,0.01802890964890657,0.21701898612728798,9.595190170183407,0.01789185520849032,0.2388030977115153,-0.4696664325607068,0.04270729942273789,False,0,The maximum number of function evaluations is exceeded.,300,5.053203882471587e-07,0.007000470781404983,0.004066191538009856,0.025116954100875333,2.252483800025117,0.9045872522951891,4.861206766134987,True,fast_feller:near_boundary,0.7884646064820054,0.013355659579031131,0.1043458483595292,0.8317583891611822,0.060934128650719184,10.0069722746437,0.022819826655440703,0.6737018040417125,-0.4529616348559351,0.02057846342638254,135.6445575000007,R2_FINAL_interior_train_009858,405.9896262000002
2,disclosed_target_perturbation,False,0.7382760436544747,0.0985848380944467,0.197663129673657,0.21381036683642587,0.025180161328908726,3.881513963011074,0.030396275327190733,0.35804196760389556,0.14251358624186852,0.046831710171781026,False,0,The maximum number of function evaluations is exceeded.,300,5.053238593933615e-07,0.006998941312986143,0.004065868572135367,0.025115122532548995,2.25043513867058,0.9031017723717152,4.8499658108366095,True,fast_feller:near_boundary,0.7796750968635818,0.012760999066621419,0.10418541589353747,0.8322774986407411,0.06091193233439045,10.0007102443818,0.022862571713096823,0.6740137832858499,-0.4516429482903897,0.02058427654336485,138.74675429999934,R2_FINAL_interior_train_009858,405.9896262000002
0,neutral_transform_midpoint,False,1.5250000000000001,0.1275,0.31429918305898585,0.475,0.1525,6.762505,0.101,0.5868855184710715,0.0,0.126,False,0,The maximum number of function evaluations is exceeded.,300,8.501852077308908e-07,0.009674148214285562,0.005782224740977382,0.032179647858141536,1.2703714140446987,0.7819595100582996,8.208287332235711,True,kappa_slow:near_upper_hard_bound;kappa_ordering_gap:near_boundary;slow_feller:near_boundary,2.975308531469115,0.03137601341836939,0.43150448571807026,0.6305615012791667,0.023508100065778866,2.9966255769097394,0.07773404543932126,0.07429359133212249,-0.7058679128932706,0.07555502211582603,129.0404797000001,R2_FINAL_interior_train_010052,408.92592890000014
